nm_empresa,website_url,query,status,message_pt,works_with_wood,works_with_pine_panel,pine_panel_flag,confidence_wood,confidence_pine_panel,evidence_snippet,materials_summary,item_count_total,item_count_wood_related,item_count_mentions_pinus,run_at,attempts
Bobinel - Taboao da Serra,http://bobinel.com.br,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre produtos de madeira ou painéis de pinus no site da empresa. O site parece ser baseado em image-map e as tentativas de navegação direta e busca falharam.,unknown,unknown,0,30,35,As informações sobre produtos de madeira e painéis de pinus não estão disponíveis na página.,Informações sobre materiais não encontradas.,0,0,0,2026-02-04T13:02:23.537636+00:00,"Navigated to http://bobinel.com.br; Clicked 'Produtos' (failed, element not found); Navigated back to http://bobinel.com.br; Clicked 'Produtos' again (failed, element not found); Scrolled down 1600px; Scrolled down 0.5 pages; Attempted to find 'Empresa' or 'Contato' (failed, element not found); Searched 'Bobinel Taboao da Serra wood products' on DuckDuckGo (failed, timeout); Navigated to http://bobinel.com.br; Extracted information from http://bobinel.com.br (returned no product info)"
Ajc Industria E Comercio De Moveis Ltda - Guarulhos,https://www.ajcmoveis.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o uso de madeira ou painéis de pinus no conteúdo da página.,unknown,unknown,0,30,35,"A AJC Móveis, uma empresa jovem e moderna, que vem se destacando no ramo mobiliário; trabalhando cada vez mais consciente de sua atuação no mercado, sempre procedendo com respeito, ética, transparência e com otimização na fabricação de seus produtos , sem tirar o foco e a preocupação em conciliar desenvolvimento econômico e preservação do meio ambiente; investindo numa gestão estratégica com medidas e práticas sustentáveis, priorizando insumos mais duráveis, recicláveis e renováveis, coletas seletivas e aplicando nos seus processos produtivos ações que visam minimizar o impacto ambiental.","A empresa foca em mobiliário corporativo e residencial de alto padrão, com ênfase em sustentabilidade, certificações ambientais (Selo Verde, Green Seal) e responsabilidade socioambiental. Menciona o uso de insumos duráveis, recicláveis e renováveis, mas não especifica madeira ou painéis de pinus.",0,0,0,2026-02-04T13:05:20.012120+00:00,Navigated to https://www.ajcmoveis.com.br/; Attempted to accept cookies (failed due to 503 error); Scrolled down the page; Extracted page content; Analyzed extracted content for keywords related to wood and pine panels
Bmb Material De Construcao S.A. - Suzano,https://www.rbmhomecenter.com.br/,painel de madeira pinus,NOT_FOUND,"A busca por 'painel de madeira pinus' não retornou resultados visíveis. A página de resultados está em branco, indicando que o site pode ter problemas de carregamento ou não possui os produtos pesquisados.",unknown,unknown,0,30,35,Página de resultados em branco após a busca por 'painel de madeira pinus'.,Não foi possível determinar os materiais devido a problemas no site.,0,0,0,2026-02-04T13:05:28.948338+00:00,"Navigated to https://www.rbmhomecenter.com.br/; Attempted to click 'Produtos' multiple times, resulting in blank pages.; Searched for 'painel de madeira pinus', resulting in a blank page with no visible results."
Eletrica Pirajui - Pirajui,http://eletricapirajui.com.br/,painel de madeira pinus,NOT_FOUND,Informações sobre trabalho com madeira ou painéis de pinus não foram encontradas na página. O site indica que está em construção.,unknown,unknown,0,30,35,"Materiais para construção em Geral, Materiais Elétricos, Motores Elétricos, Bombas D'Água, Ferragens, Ferramentas, Equipamentos para piscina e muitas variedades.","Materiais para construção em Geral, Materiais Elétricos, Motores Elétricos, Bombas D'Água, Ferragens, Ferramentas, Equipamentos para piscina.",0,0,0,2026-02-04T13:07:04.846860+00:00,Navigated to http://eletricapirajui.com.br/
Industria E Comercio De Moveis Framar - Estrela d'Oeste,https://www.framarmoveis.com.br,painel de madeira pinus,NOT_FOUND,Nenhum produto com madeira ou painel de pinus foi encontrado na categoria 'Camas/Cabeceiras'.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Não foram encontrados produtos que mencionem explicitamente madeira ou painel de pinus.,0,0,0,2026-02-04T13:08:16.421127+00:00,https://www.framarmoveis.com.br/camas-e-cabeceiras
Casa Lopes Materiais Para Construcao - Sao Paulo,https://casalopes.com.br/,madeira,NOT_FOUND,Não foi possível encontrar informações detalhadas sobre produtos de madeira ou painéis de madeira pinus na página de resultados da busca. A página não exibe listas de produtos com especificações de materiais.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Informações sobre materiais não encontradas.,0,0,0,2026-02-04T13:13:05.175524+00:00,Navigated to https://casalopes.com.br/; Searched for 'madeira'; Scrolled down 1600px; Attempted to extract product listings
Copical Botucatu Comercio De Tintas Ltda - Botucatu,https://copical.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre painéis de madeira ou painéis de madeira de pinus no site. O site parece focar em tintas e acabamentos.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"O site parece focar em tintas, acabamentos e revestimentos de parede, sem menção a produtos de madeira.",0,0,0,2026-02-04T13:14:47.955929+00:00,Navigated to https://copical.com.br/; Accepted cookies; Scrolled down multiple times; Explored 'Blog' and 'Marcas' sections; Attempted to click 'Produtos' link; Scrolled up and down extensively; No relevant products or categories found
Alluck Montagem Ltda - Lorena,https://alluck.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o trabalho com madeira ou painéis de madeira pinus no portfólio da empresa.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Informações sobre materiais não encontradas no portfólio.,0,0,0,2026-02-04T13:15:11.147468+00:00,Navigated to https://alluck.com.br/; Clicked on 'Portfólio'; Scrolled down multiple times on the portfolio page.
Artimage - Sao Paulo,https://artimage.com.br/,painel de madeira pinus,ERROR,Não foi possível completar a tarefa devido a erros de servidor (503 UNAVAILABLE) e à incapacidade de encontrar informações sobre madeira ou painéis de madeira pinus no site. Tentativas de navegação e busca falharam.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhuma informação sobre materiais foi encontrada.,0,0,0,2026-02-04T13:18:06.042192+00:00,Navigated to https://artimage.com.br/; Clicked 'Artworks' (redirected to login); Navigated back; Clicked 'Hospitality'; Scrolled down 1600px; Scrolled down 1600px; Attempted to find search bar by scrolling to 'Buscar' (not found); Navigated back; Clicked 'Artistas'; Navigated back; Attempted to navigate back to homepage (503 error)
Ellement Comercio E Importacao Ltda - Barueri,https://www.ellementimport.com,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o trabalho da empresa com madeira ou painéis de pinus. As buscas externas falharam e o site não lista produtos relacionados.,unknown,unknown,0,30,35,Nenhum trecho de evidência encontrado.,"Nenhuma informação encontrada sobre materiais, incluindo madeira ou painéis de pinus.",0,0,0,2026-02-04T13:18:19.280762+00:00,Navigated to https://www.ellementimport.com; Scrolled down the page multiple times; Attempted Google search for 'site:ellementimport.com wood pine panel' (failed due to query length); Navigated back to ellementimport.com; Attempted DuckDuckGo search for 'site:ellementimport.com wood' (failed due to connection timeout); Examined dropdown menu for services (no relevant options found)
Comercio De Material De Construcao Sgotti Ltda - Ouroeste,http://sgottimateriais.com.br/,painel de madeira pinus,FOUND,Informações sobre produtos de madeira encontradas.,yes,unknown,0,90,15,"Madeiras, Corte de Madeira","Madeiras, Corte de Madeira",2,2,0,2026-02-04T13:18:08.716301+00:00,Navigated to http://sgottimateriais.com.br/; Clicked on 'Produtos e Serviços'; Scrolled down to find 'Madeiras'; Extracted product categories from the page
Artur'S Marcenaria E Decoracoes - Sao Paulo,https://www.arthurdecor.com/,painel de madeira pinus,ERROR,"Ocorreu um erro ao tentar acessar o serviço. Por favor, tente novamente mais tarde.",unknown,unknown,0,20,15,Nenhuma evidência coletada devido a erro.,Informação não coletada devido a erro.,0,0,0,2026-02-04T12:20:39.984370+00:00,Navigated to https://www.arthurdecor.com/; Scrolled down 1600px; Scrolled down 1600px; Clicked 'EMPRESA'; Scrolled down 0.5 pages; Encountered 503 Service Unavailable error
Colovidro - Campinas,https://colovidro.com.br/,painel de madeira pinus,ERROR,A conta foi suspensa e o site não pôde ser acessado.,unknown,unknown,0,20,15,"O site https://colovidro.com.br/ retornou uma página de 'Conta Suspensa', impossibilitando a coleta de informações.",Não foi possível obter informações sobre os materiais.,0,0,0,2026-02-04T12:24:08.179375+00:00,Navigated to https://colovidro.com.br/
Falcontec Construcao E Tecnologia. - Sao Paulo,https://falcontec.com,Falcontec wood products,ERROR,Erro ao tentar resolver o CAPTCHA. Não foi possível obter os resultados da pesquisa.,unknown,unknown,0,20,15,Erro ao tentar resolver o CAPTCHA. Não foi possível obter os resultados da pesquisa.,Não foi possível determinar os materiais devido a um erro no CAPTCHA.,0,0,0,2026-02-04T12:25:08.814630+00:00,Navigated to https://falcontec.com; Accepted cookies; Searched DuckDuckGo for 'Falcontec wood products'; Encountered CAPTCHA; Attempted to solve CAPTCHA by clicking 'Enviar' button; CAPTCHA solving failed with error code: d4cd0dabcf4caa22ad92fab40844c786
Concept - Sao Paulo,https://www.escolaconcept.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum produto encontrado com os critérios de busca.,unknown,unknown,0,20,15,"The webpage does not contain information about products, their categories, or materials. Therefore, it is not possible to determine if any items are wood-related or mention 'pinus'.",No products found matching the search query.,0,0,0,2026-02-04T12:26:35.267959+00:00,Searched for 'painel de madeira pinus' and extracted results.; Extraction returned no product information.
Constru Sol Materiais Para Construcoes Ltda - Mirassol,https://www.constru-sol.com/,painel de madeira pinus,ERROR,"Ocorreu um erro ao tentar acessar o site, o modelo está sobrecarregado. Por favor, tente novamente mais tarde.",unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-02-04T12:28:25.737933+00:00,"Navigated to https://www.constru-sol.com/; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Attempted to scroll down, but received a 503 UNAVAILABLE error."
Buissa & Buissa Ltda - Macaubal,https://www.grupobuissa.com.br/,painel de madeira pinus,ERROR,O site da empresa não está carregando corretamente e exibe um DOM vazio. Não foi possível obter informações sobre os produtos.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,N/A,0,0,0,2026-02-04T12:29:20.858803+00:00,Navigated to https://www.grupobuissa.com.br/; Accepted cookies; Searched Duckduckgo for 'painel de madeira pinus' (failed); Searched Google for 'painel de madeira pinus' (blocked by CAPTCHA); Closed CAPTCHA tab and navigated back to https://www.grupobuissa.com.br/; Reloaded https://www.grupobuissa.com.br/ (page empty)
Concrebase Servicos De Concretagem Ltda - Salto,https://concrebase.com.br/,painel de madeira pinus,ERROR,O site apresentou um erro fatal e não pôde ser carregado.,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-02-04T12:30:17.549032+00:00,Navigated to https://concrebase.com.br/
Deposito Del Lama - Ribeirao Preto,https://www.dellama.com.br/,painel de madeira pinus,ERROR,O site fornecido não está conectado a um site real. Não foi possível acessar as informações da empresa.,unknown,unknown,0,20,15,O site exibe uma página 'Looks like this domain isn't connected to a website yet'.,Não foi possível obter informações sobre os materiais.,0,0,0,2026-02-04T12:33:51.564323+00:00,Navigated to https://www.dellama.com.br/
Amf Prudente Materiais De Construcao Ltda - Presidente Prudente,https://grupoprudente.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar as informações da empresa ou de seus produtos devido a redirecionamentos para o WhatsApp e páginas em branco após as buscas. Acredito que o site ou as buscas não estão funcionando corretamente.,unknown,unknown,0,20,15,Não foi possível coletar evidências devido a erros de navegação e carregamento de página.,unknown,0,0,0,2026-02-04T12:34:09.294300+00:00,"Navigated to https://grupoprudente.com.br/; Scrolled down multiple times; Clicked on 'Materiais de Construção - Loja 1', which redirected to WhatsApp; Closed WhatsApp tab and navigated back; Searched Google for 'Amf Prudente Materiais De Construcao Ltda - Presidente Prudente grupoprudente.com.br'; Searched Google for 'Amf Prudente Materiais De Construcao Ltda'"
Solos Reciclagem Da Construcao - Americana,http://www.solosreciclagem.com.br/,painel de madeira pinus,ERROR,O site solosreciclagem.com.br não pôde ser acessado devido a um erro de DNS (DNS_PROBE_FINISHED_NXDOMAIN).,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-02-04T12:34:28.712296+00:00,Attempted to navigate to http://www.solosreciclagem.com.br/
Amplitude Solucao Mobiliaria - Sao Paulo,https://www.amplitude.com.br/,painel de madeira pinus,ERROR,Ocorreu um erro de servidor (503 UNAVAILABLE) ao tentar acessar os materiais. Não foi possível continuar a análise.,unknown,unknown,0,20,15,Server error prevented access to material details.,Unable to determine due to server error.,0,0,0,2026-02-04T12:36:04.086691+00:00,"Navigated to https://www.amplitude.com.br/; Clicked on 'EMPREENDIMENTOS'; Scrolled down multiple times on the 'EMPREENDIMENTOS' page; Clicked on 'Download de Materiais'; Attempted to examine download links on 'Download de Materiais' page, but received a 503 UNAVAILABLE error."
Estrela Doeste - Ribeirao Preto,https://www.estrelladoeste.org.br/,painel de madeira pinus,ERROR,O site está bloqueado por um serviço de segurança e não pode ser acessado.,unknown,unknown,0,20,15,Não foi possível coletar evidências devido ao bloqueio do site.,Não foi possível acessar o site para coletar informações sobre materiais.,0,0,0,2026-02-04T12:40:38.752996+00:00,Navigated to https://www.estrelladoeste.org.br/; Searched Duckduckgo for 'Estrela Doeste - Ribeirao Preto'; Attempted to solve CAPTCHA; Navigated to https://www.estrelladoeste.org.br/ again
Barreto Loncarcci Industria De Moveis - Valentim Gentil,https://barretoloncarcci.com.br/,painel de madeira pinus,ERROR,"Ocorreu um erro no servidor (503 UNAVAILABLE) ao tentar interagir com o site, impedindo a continuação da análise.",unknown,unknown,0,20,15,"Ocorreu um erro no servidor (503 UNAVAILABLE) ao tentar interagir com o site, impedindo a continuação da análise.",Não foi possível determinar os materiais devido a um erro no servidor.,0,0,0,2026-02-04T12:40:53.820788+00:00,Navigated to https://barretoloncarcci.com.br/; Clicked 'PRODUTOS'; Clicked 'ROUPEIROS'; Extracted text from ROUPEIROS page; Navigated back; Clicked 'venha conhecer ....'; Scrolled down; Clicked 'PRODUTOS'; Clicked 'CÔMODAS'; Extracted text from CÔMODAS page; Clicked 'PRODUTOS' - resulted in 503 error
Fiel Madeiras - Sao Bernardo do Campo,www.fielmadeiras.com.br,painel de madeira pinus,ERROR,Não foi possível acessar o site www.fielmadeiras.com.br. Ocorreu um erro de conexão (ERR_CONNECTION_CLOSED).,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-02-04T12:41:27.426256+00:00,Navigation failed - site unavailable: https://www.fielmadeiras.com.br
"Abk Comercio, Importacao E Exportacao, Representacoes E Servicos Ltda. - Sao Paulo",https://abkalimentos.com.br,painel de madeira pinus,ERROR,Não foi possível acessar o site da empresa ou obter informações através de buscas devido a bloqueios de CAPTCHA persistentes.,unknown,unknown,0,20,15,Não foi possível coletar evidências devido a bloqueios de acesso.,Não foi possível obter informações sobre os materiais.,0,0,0,2026-02-04T12:42:23.571110+00:00,Initial navigation to https://abkalimentos.com.br failed with 403 Forbidden error.; DuckDuckGo search blocked by CAPTCHA.; Google search blocked by CAPTCHA.; Multiple attempts to solve CAPTCHAs on both search engines failed.; Currently on Google 'sorry' page.
Comercial Santo Antonio - Santo Andre,https://comercialsantoantonio.com.br/,painel de madeira pinus,ERROR,O site especificado não pôde ser acessado. Não é possível prosseguir com a análise.,unknown,unknown,0,20,15,N/A,unknown,0,0,0,2026-02-04T12:52:59.044800+00:00,Failed to navigate to https://comercialsantoantonio.com.br/ due to site unavailability.
Construtorres - Sao Manuel,https://construtorres.net.br/site/,painel de madeira pinus,ERROR,Não foi possível encontrar informações sobre a empresa ou seus produtos devido a erros de conexão e falhas de busca.,unknown,unknown,0,20,15,Não foi possível obter um trecho de evidência devido a falhas na navegação e busca.,Nenhuma informação sobre materiais foi encontrada.,0,0,0,2026-02-04T12:54:44.802465+00:00,Visited https://construtorres.net.br/site/ and scrolled multiple times.; Extracted information from the current page (no relevant results).; Attempted Google search for 'site:construtorres.net.br painel de madeira pinus' (failed due to query length).; Attempted Google search for 'Construtorres - Sao Manuel' (led to 'sorry' page).; Attempted to navigate back to Google search results (remained on 'sorry' page).; Attempted to interact with reCAPTCHA on Google 'sorry' page (failed).; Attempted DuckDuckGo search for 'Construtorres - Sao Manuel' (timed out).
Ekn Comercio E Servicos Ltda - Sao Roque,https://ekn.solutions,Ekn Comercio E Servicos Ltda - Sao Roque wood painel de madeira pinus,ERROR,Falha ao tentar acessar o site da empresa e realizar pesquisas externas devido a erros de conexão e CAPTCHAs. A navegação dentro do site da empresa também apresentou problemas.,unknown,unknown,0,20,15,Não foi possível coletar evidências devido a falhas de acesso e pesquisa.,Não foi possível obter informações sobre os materiais.,0,0,0,2026-02-04T12:59:30.739454+00:00,"Navigated to https://ekn.solutions; Explored 'Solutions' -> 'Data'; Attempted to navigate to 'Media' but encountered navigation issues.; Attempted to search on DuckDuckGo, but failed due to connection timeout.; Attempted to search on Google, but failed due to CAPTCHA.; Attempted to reload DuckDuckGo, but failed.; Attempted to go back, but landed on a Google 'sorry' page.; Attempted to search on DuckDuckGo again, but failed due to connection timeout."
Carioba Artefatos De Pinus Ltda - Bananal,https://www.solucoescarioba.com.br/,painel de madeira pinus,ERROR,Ocorreu um erro ao tentar acessar a página de rodapés devido a uma sobrecarga no servidor (503 Unavailable). Não foi possível obter informações sobre os produtos.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-02-04T13:04:22.768812+00:00,Navigated to https://www.solucoescarioba.com.br/; Accepted cookies.; Clicked 'Nossos Produtos'.; Clicked 'Rodapés'.; Encountered 503 Unavailable error.
Formoveis S A Industria Mobiliaria - Campinas,https://www.formoveis.com.br,painel de madeira pinus,ERROR,Ocorreu um erro no servidor (503 UNAVAILABLE) ao tentar carregar mais conteúdo da página. Não é possível continuar a tarefa neste momento.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-02-04T13:07:46.295646+00:00,"Navigated to https://www.formoveis.com.br; Clicked on 'Cozinhas' category; Attempted to scroll down the page, but received a 503 UNAVAILABLE error."
Bombas Paulo De Sorocaba Ltda - Sorocaba,https://www.bombaspaulo.com.br/,painel de madeira pinus,ERROR,Erro de conexão ao tentar acessar o site da empresa e o mecanismo de busca. Não foi possível completar a tarefa.,unknown,unknown,0,20,15,Não foi possível coletar informações devido a erros de conexão.,Não foi possível coletar informações devido a erros de conexão.,0,0,0,2026-02-04T13:10:20.215349+00:00,"Navigated to https://www.bombaspaulo.com.br/; Attempted to click 'Produtos'; Accepted cookies; Scrolled up and down; Attempted to click 'PRODUTOS' multiple times, but clicked 'EMPRESA' or 'CONTATO' instead; Attempted to search DuckDuckGo for 'Bombas Paulo de Sorocaba Ltda produtos', which resulted in a connection timeout error."
Fort Corporativo - Sao Paulo,fortcorporativo.com.br,painel de madeira pinus,ERROR,O site fortcorporativo.com.br não está acessível devido a um erro de certificado. Não foi possível completar a análise.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-02-04T13:10:24.984917+00:00,Attempted to navigate to https://fortcorporativo.com.br/ but encountered a certificate error (net::ERR_CERT_DATE_INVALID).
Bonito - Santos,https://www.smsantos.com.br/,Bonito - Santos madeira painel pinus,ERROR,Não foi possível encontrar informações sobre a empresa devido a erros de reCAPTCHA do Google e erros 503 no site da empresa.,unknown,unknown,0,20,15,Não foi possível coletar evidências devido a bloqueios de segurança e erros de servidor.,Não foi possível determinar os materiais utilizados pela empresa.,0,0,0,2026-02-04T13:13:31.120778+00:00,"Navigated to https://www.smsantos.com.br/; Accepted cookie consent; Attempted to click 'Fornecedores' (multiple times, resulted in 503 errors); Searched Google for 'Bonito - Santos wood pine panel' (resulted in Google 'sorry' page); Searched Google for 'Bonito - Santos madeira painel pinus' (resulted in Google 'sorry' page with reCAPTCHA); Searched Google for 'Bonito - Santos madeira' (resulted in Google 'sorry' page with reCAPTCHA); Searched Google for 'Bonito - Santos' (resulted in Google 'sorry' page with reCAPTCHA)"
Cmc - Empreiteira De Construcao Civil Ltda - Sao Carlos,https://cmcedifica.com.br,painel de madeira pinus,ERROR,Falha ao interagir com o banner de cookies. O agente não conseguiu clicar no botão 'Aceitar' após múltiplas tentativas e interações incorretas com outros elementos da página. O banner de cookies permanece visível e bloqueia a interação.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-02-04T13:23:29.246242+00:00,"Navigated to https://cmcedifica.com.br; Attempted to accept cookies; Clicked various elements including Facebook links, video elements, and navigation links instead of 'Aceitar'; Scrolled multiple times to make 'Aceitar' button visible; Failed to click 'Aceitar' button; Encountered server errors (503); Navigated back to main URL"
Nordeste Pallet - Louveira,https://www.pallete.com.br/,painel de madeira pinus,NOT_FOUND,"Não foi possível encontrar informações sobre painéis de madeira pinus. A empresa trabalha com madeira (eucalipto para Chapatex), mas não há menção específica sobre pinus.",yes,no,0,100,5,Chapatex – Chapas de eucatex usadas em ótimo estado de conservação.,A empresa trabalha com paletes de madeira e Chapatex (chapas de eucalipto).,5,5,0,2026-02-04T12:30:12.340015+00:00,Navigated to https://www.pallete.com.br/; Clicked on 'Conheça a nossa linha de Produtos'; Scrolled down the product page; Extracted available product information
Eiras Express - Braganca Paulista,https://www.eiraspremoldados.com.br,painel de madeira pinus,FOUND,"Foram encontrados produtos relacionados a madeira, mas nenhum painel de madeira pinus específico.",yes,no,0,100,5,"BANCO DE MADEIRA GDE (wood)
BANCO DE MADEIRA MD (wood)
BANCO DE MADEIRA PQ (wood)
CABO DE MARRETA MADERITE 30CM (wood)
CABO DE MARTELO MADERITE 35CM (wood)
DESEMP MADEIRA 17X30 (wood)
NIVEL DE MADEIRA 12 30CM (wood)
NIVEL DE MADEIRA 14 35CM (wood)
PONTALETE DE EUCALIPTO 6,00MT (wood)
SARRAFO DE 15CM MT (wood)
VIGA 5X11 PEROBA DO PARA 3,00MT (wood)","A empresa comercializa diversos produtos de madeira, como bancos, cabos de ferramentas, níveis, pontaletes de eucalipto, sarrafos e vigas. Não foram encontrados painéis de madeira pinus.",11,11,0,2026-02-04T13:01:52.174802+00:00,Navigated to https://www.eiraspremoldados.com.br; Clicked on 'Produtos'; Clicked on 'Materiais para Construção'; Scrolled down 10.0 pages; Extracted product list from https://www.eiraspremoldados.com.br/materiais-de-construcao.html
Casa D - Mirassol,https://casad.com.br/,painel de madeira pinus,FOUND,"A empresa trabalha com móveis de madeira, mas não há menção explícita a painéis de pinus nos produtos listados. A confiança em relação ao uso de madeira é alta, mas a confiança em painéis de pinus é baixa devido à ausência de menções diretas.",yes,no,0,100,5,"Aparador 2 Gavetas Lizz: Wood-related: Yes, Mentions 'pinus': No
Aparador 2 Gavetas Rennes: Wood-related: Yes, Mentions 'pinus': No
Aparador Café Lizz: Wood-related: Yes, Mentions 'pinus': No
Aparador Café Rubi: Wood-related: Yes, Mentions 'pinus': No
Bar Lizz: Wood-related: Yes, Mentions 'pinus': No
Baú Banco Luca: Wood-related: Yes, Mentions 'pinus': No
Buffet 3 Gavetas Rennes: Wood-related: Yes, Mentions 'pinus': No
Buffet Grace: Wood-related: Yes, Mentions 'pinus': No
Buffet Lizz 170: Wood-related: Yes, Mentions 'pinus': No
Buffet Lizz 190: Wood-related: Yes, Mentions 'pinus': No
Buffet Madri: Wood-related: Yes, Mentions 'pinus': No
Buffet Memphis: Wood-related: Yes, Mentions 'pinus': No
Cabeceira Florença Casal / Queem: Wood-related: Yes, Mentions 'pinus': No
Cabeceira Florença King: Wood-related: Yes, Mentions 'pinus': No
Cômoda 5 Gavetas Belize: Wood-related: Yes, Mentions 'pinus': No
Comoda Vicenza 08 Gavetas: Wood-related: Yes, Mentions 'pinus': No
Cristaleira Lizz: Wood-related: Yes, Mentions 'pinus': No
Cristaleira Lyra: Wood-related: Yes, Mentions 'pinus': No
Home Cannes: Wood-related: Yes, Mentions 'pinus': No
Mesa de Cabeceira Antares: Wood-related: Yes, Mentions 'pinus': No
Mesa de Cabeceira Belize: Wood-related: Yes, Mentions 'pinus': No
Mesa de Cabeceira Florença: Wood-related: Yes, Mentions 'pinus': No
Mesa de Centro Lizz: Wood-related: Yes, Mentions 'pinus': No
Mesa de Centro Lizz Oblonga: Wood-related: Yes, Mentions 'pinus': No
Mesa de Jantar Lisboa 120: Wood-related: Yes, Mentions 'pinus': No
Mesa de Jantar Lisboa 160: Wood-related: Yes, Mentions 'pinus': No
Mesa de Jantar Lisboa 90: Wood-related: Yes, Mentions 'pinus': No
Mesa Lateral Lizz: Wood-related: Yes, Mentions 'pinus': No
Mesa Redonda Veneza (Com Vidro): Wood-related: Yes, Mentions 'pinus': No
Painel Roma 180: Wood-related: Yes, Mentions 'pinus': No
Painel Roma 217: Wood-related: Yes, Mentions 'pinus': No
Painel Safira: Wood-related: Yes, Mentions 'pinus': No
Painel Siena 160: Wood-related: Yes, Mentions 'pinus': No
Painel Siena 160 Baixo: Wood-related: Yes, Mentions 'pinus': No
Painel Siena 180 Baixo: Wood-related: Yes, Mentions 'pinus': No
Rack Adria 160: Wood-related: Yes, Mentions 'pinus': No
Rack Eros 180: Wood-related: Yes, Mentions 'pinus': No
Rack Esmeralda: Wood-related: Yes, Mentions 'pinus': No
Rack Lizz 170: Wood-related: Yes, Mentions 'pinus': No
Rack Lizz 190: Wood-related: Yes, Mentions 'pinus': No
Rack New Jersey 160: Wood-related: Yes, Mentions 'pinus': No
Rack Roma 217: Wood-related: Yes, Mentions 'pinus': No
Roupeiro Lizz 6P 270: Wood-related: Yes, Mentions 'pinus': No
Sapateira Agata: Wood-related: Yes, Mentions 'pinus': No
Sapateira Dalia: Wood-related: Yes, Mentions 'pinus': No","Os produtos são móveis, inferidos como sendo de madeira. Não há menção específica a painéis de pinus.",45,45,0,2026-02-04T13:10:39.266172+00:00,Navigated to https://casad.com.br/; Clicked on 'Produtos'; Scrolled down the page; Extracted product information; Analyzed extracted data
Biomax Biomassa Ltda - Itapeva,https://www.biomaxbiomassa.com.br/,painel de madeira pinus,FOUND,"Empresa trabalha com madeira, mas não há menção específica a painéis de pinus.",yes,no,0,95,5,"Serragem de Madeira Verde Peneirada, Serragem de madeira seca (menor que 10% de umidade), Madeira Serrada","A empresa trabalha com diversos tipos de madeira processada, como serragem e madeira serrada. Não há indicação de trabalho com painéis de pinus.",5,3,0,2026-02-04T12:56:09.165991+00:00,Navigated to https://www.biomaxbiomassa.com.br/; Clicked on 'Produtos'; Extracted product information from https://www.biomaxbiomassa.com.br/produtos.html
Elite Import & Export - Sao Paulo,https://eliteimportexport.com.br/,painel de madeira pinus,FOUND,"Empresa trabalha com madeira (Teak Wood), mas não foram encontrados produtos específicos de painel de madeira pinus.",yes,no,0,90,5,"We also Represent & Export Below Products from Brazil
Teak Wood Round Logs
Teak Wood Sawn Timber","Teak Wood Round Logs, Teak Wood Sawn Timber",2,2,0,2026-02-04T13:14:14.708577+00:00,https://eliteimportexport.com.br/; Products page
Flexforma Estofados Ltda - Piracicaba,www.flexform.com.br,madeira,FOUND,"Não foram encontrados produtos especificamente com painéis de madeira de pinus. Um produto com 'Madeira' foi encontrado, mas os materiais não foram especificados e não há menção a pinus.",yes,no,0,85,5,"O produto 'Banco Panier Madeira' menciona 'Madeira', indicando que a empresa trabalha com madeira. No entanto, não há menção a painéis de madeira de pinus ou especificações detalhadas de materiais para este item.",Madeira,6,1,0,2026-02-04T12:57:14.032567+00:00,Searched for 'madeira'.; Extracted search results.; Scrolled down the page multiple times.; Extracted search results again after scrolling.
