nm_empresa,website_url,query,status,message_pt,works_with_wood,works_with_pine_panel,pine_panel_flag,confidence_wood,confidence_pine_panel,evidence_snippet,materials_summary,item_count_total,item_count_wood_related,item_count_mentions_pinus,run_at,attempts
Gti - Curitiba,https://www.gticonsultoria.com.br/,painel de madeira pinus,ERROR,O site https://www.gticonsultoria.com.br/ não está acessível devido a um erro ERR_NAME_NOT_RESOLVED. A navegação falhou e não foi possível recarregar a página.,unknown,unknown,0,20,15,Não foi possível coletar evidências devido à indisponibilidade do site.,Não foi possível obter informações devido à indisponibilidade do site.,0,0,0,2026-01-26T12:46:13.851937+00:00,Attempted to navigate to https://www.gticonsultoria.com.br/; Reloaded the page due to site unavailability.
Triangulo - Beneficiamentos - Curitiba,https://www.triangulo.com.br,painel de madeira pinus,ERROR,O site https://www.triangulo.com.br não está acessível. A resolução do nome do domínio falhou (ERR_NAME_NOT_RESOLVED). Não foi possível obter informações sobre os produtos.,unknown,unknown,0,20,15,Não foi possível acessar o site para coletar evidências.,Informações não disponíveis devido à indisponibilidade do site.,0,0,0,2026-01-26T12:46:30.567498+00:00,Attempted to navigate to https://www.triangulo.com.br.; Reloaded the page due to 'site unavailable' error.; The website remains inaccessible with ERR_NAME_NOT_RESOLVED.
Perkus - Maringa,https://telhasperkus.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site telhasperkus.com.br devido a um erro de resolução DNS (ERR_NAME_NOT_RESOLVED). A página não pôde ser carregada mesmo após tentar recarregar.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:46:53.239597+00:00,Attempted to navigate to https://telhasperkus.com.br/; Reloaded the page after initial navigation failure.
Madetam - Madeireira Tamandare Ltda - Almirante Tamandare,https://www.madetam.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. Ocorreu um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,Nenhuma evidência coletada devido à indisponibilidade do site.,Não foi possível obter informações sobre os materiais.,0,0,0,2026-01-26T12:47:07.784607+00:00,Attempted to navigate to https://www.madetam.com.br/
Gold Line Ind E Com De Moveis E Estofados Ltda - Maringa,goldlinehome.com.br,painel de madeira pinus,ERROR,Não foi possível acessar o site goldlinehome.com.br. Ocorreu um erro de resolução de nome de domínio (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,N/A,Não foi possível obter informações devido à indisponibilidade do site.,0,0,0,2026-01-26T12:47:09.242843+00:00,"Attempted to navigate to goldlinehome.com.br, but it resulted in ERR_NAME_NOT_RESOLVED."
Empreiteira Nobre - Imbituva,https://www.empreiteiranobre.com.br,painel de madeira pinus,ERROR,O site empreiteiranobre.com.br não pôde ser acessado devido a um erro de resolução DNS (ERR_NAME_NOT_RESOLVED). Não foi possível obter informações sobre a empresa.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:47:23.128835+00:00,"Attempted to navigate to https://www.empreiteiranobre.com.br, but received ERR_NAME_NOT_RESOLVED."
Desjoyaux Piscinas Curitiba - Pinhais,https://piscinasdesjoyaux.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. O endereço IP do servidor não pôde ser encontrado.,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:47:53.169693+00:00,Attempted to navigate to https://piscinasdesjoyaux.com.br/
Jawal Comercio Materiais Construcao Ltda - Curitiba,https://www.jawal.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site jawal.com.br devido a um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED). O site está indisponível.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:48:18.971355+00:00,Navigation failed: https://www.jawal.com.br/ - ERR_NAME_NOT_RESOLVED
Geracao Comercio De Materiais Para Construcao - Colombo,https://geracaocenterlar.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site devido a um erro de resolução DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,N/A,Não foi possível obter informações sobre os materiais.,0,0,0,2026-01-26T12:48:28.302730+00:00,Attempted to navigate to https://geracaocenterlar.com.br/
Semasa - Curitiba,curitiba.pr.gov.br,Semasa - Curitiba,ERROR,Acesso negado ao site e falha ao contornar CAPTCHAs. Não foi possível obter as informações necessárias.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:48:33.548025+00:00,Navigation to curitiba.pr.gov.br failed (site unavailable); Search on Duckduckgo for 'Semasa - Curitiba' resulted in an error page; Retry search on Duckduckgo failed; Search on Google for 'Semasa - Curitiba' encountered CAPTCHA; CAPTCHA verification failed multiple times; Direct navigation to curitiba.pr.gov.br resulted in 'Access Denied' page
Ultrapiso Industria Comercio E Importacao Ltda - Curitiba,https://ultrapiso.com.br/,painel de madeira pinus,ERROR,"Não foi possível acessar o site devido a um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED), mesmo após tentativas de recarregamento.",unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:48:43.003836+00:00,Attempted to navigate to https://ultrapiso.com.br/; Reloaded the page after receiving ERR_NAME_NOT_RESOLVED
Adr Home Center - Itapejara d'Oeste,https://adrhomecenter.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. O endereço não foi resolvido.,unknown,unknown,0,20,15,O site adrhomecenter.com.br não pôde ser acessado devido a um erro de resolução de nome de servidor (ERR_NAME_NOT_RESOLVED).,Não foi possível acessar o site para coletar informações sobre materiais.,0,0,0,2026-01-26T12:48:44.920461+00:00,Attempted to navigate to https://adrhomecenter.com.br/
Chesiwood Industria Madeireira Ltda - Ventania,https://chesiwood.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. O endereço não pôde ser resolvido.,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:48:45.233459+00:00,Failed to navigate to https://chesiwood.com.br/ due to ERR_NAME_NOT_RESOLVED.
Madetec Moveis Ltda - Arapongas,https://www.madetec.com.br/,painel de madeira pinus,ERROR,O site https://www.madetec.com.br/ não pôde ser acessado. Verifique o URL ou tente novamente mais tarde.,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:48:57.241604+00:00,"Attempted to navigate to https://www.madetec.com.br/, but received ERR_NAME_NOT_RESOLVED."
Simon Materiais De Construcao Ltda - Guarapuava,https://www.simonelectric.com,painel de madeira pinus,ERROR,Não foi possível acessar o site. O erro ERR_NAME_NOT_RESOLVED indica que o endereço do servidor não pôde ser encontrado.,unknown,unknown,0,20,15,Não foi possível coletar evidências devido à indisponibilidade do site.,Não foi possível obter informações sobre os materiais.,0,0,0,2026-01-26T12:48:57.522555+00:00,Attempted to navigate to https://www.simonelectric.com
Aquitem Materiais De Construcao Ltda - Realeza,http://aquitemmat.com.br/,painel de madeira pinus,ERROR,"O site não pôde ser acessado. Verifique a conexão, DNS, proxy e firewall.",unknown,unknown,0,20,15,O site aquitemmat.com.br não está acessível.,Não foi possível acessar o site para coletar informações sobre materiais.,0,0,0,2026-01-26T12:49:06.191450+00:00,Navigation failed: http://aquitemmat.com.br/
Diam Brasil Industria E Comercio De Mobiliario Publicitario E Decoracao De Pontos De Venda Ltda. - Sao Jose dos Pinhais,https://www.diaminter.com/,painel de madeira pinus,ERROR,"Não foi possível acessar o site da empresa. O erro retornado foi ERR_NAME_NOT_RESOLVED, indicando que o endereço do servidor não pôde ser encontrado.",unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,Não foi possível obter informações sobre os materiais.,0,0,0,2026-01-26T12:49:15.641698+00:00,Navigation to https://www.diaminter.com/ failed: ERR_NAME_NOT_RESOLVED
Soho Ad - Medianeira,https://www.sohoad.com.br/,painel de madeira pinus,ERROR,O site não pôde ser acessado. Verifique o endereço e tente novamente.,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:49:15.998454+00:00,Navigation failed: site unavailable at https://www.sohoad.com.br/
Jjf Scandian Pisos - Curitiba,https://curitibapisos.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. Ocorreu um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:49:16.383595+00:00,Navigation failed: https://curitibapisos.com.br/ - ERR_NAME_NOT_RESOLVED
Clamom-Industria De Moveis Ltda - Curitiba,https://clamom.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site clamom.com.br. O erro 'ERR_NAME_NOT_RESOLVED' indica que o endereço do servidor não pôde ser encontrado.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:49:37.557846+00:00,Navigation failed - site unavailable: https://clamom.com.br/
Gail - Curitiba,https://gail.com.br,painel de madeira pinus,ERROR,Não foi possível acessar o site gail.com.br. Ocorreu um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:49:39.241123+00:00,https://gail.com.br
Santos Andira Industria De Moveis Ltda - Andira,https://www.santosandira.com.br/,painel de madeira pinus,ERROR,O site não pôde ser acessado devido a um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED). Não foi possível coletar informações sobre os produtos ou materiais da empresa.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:49:49.460416+00:00,Attempted to navigate to https://www.santosandira.com.br/
Mamuth Import Export Transp - Foz do Iguacu,https://www.mamuth.com.br,painel de madeira pinus,ERROR,"O site mamuth.com.br não pôde ser acessado devido a um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED). A página foi recarregada, mas o problema persiste.",unknown,unknown,0,20,15,O site está indisponível e não foi possível acessar seu conteúdo.,Não foi possível acessar o site para obter informações sobre materiais.,0,0,0,2026-01-26T12:50:06.601038+00:00,Attempted to navigate to https://www.mamuth.com.br.; Reloaded the page after initial navigation failure.; Website remains inaccessible.
Diprotec Geossinteticos Ltda - Londrina,https://www.diprotecgeo.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. O erro ERR_NAME_NOT_RESOLVED indica que o endereço IP do servidor não pôde ser encontrado. Verifique o URL ou tente mais tarde.,unknown,unknown,0,20,15,N/A,Não foi possível obter informações sobre os materiais devido à indisponibilidade do site.,0,0,0,2026-01-26T12:50:14.508753+00:00,Navigated to https://www.diprotecgeo.com.br/ and received ERR_NAME_NOT_RESOLVED.
Jm2 Comercio De Acessorios - Sabaudia,https://jm2acessorios.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site devido a um erro de resolução DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,Não foi possível obter informações sobre os materiais.,0,0,0,2026-01-26T12:50:23.003203+00:00,Attempted to navigate to https://jm2acessorios.com.br/
Moveis Albatroz - Arapongas,https://www.moveisalbatroz.com.br,painel de madeira pinus,ERROR,O site não pôde ser acessado devido a um erro de resolução de nome (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,O site moveisalbatroz.com.br não pôde ser acessado.,Não foi possível acessar o site para coletar informações sobre materiais.,0,0,0,2026-01-26T12:50:33.348917+00:00,Attempted to navigate to https://www.moveisalbatroz.com.br
Nival Acabamentos - Terra Rica,https://www.nivalacabamentos.com.br/,painel de madeira pinus,ERROR,"O site https://www.nivalacabamentos.com.br/ não pôde ser acessado. O erro 'ERR_NAME_NOT_RESOLVED' indica que o endereço do servidor não pôde ser encontrado. Portanto, não é possível prosseguir com a análise.",unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:50:44.571834+00:00,Attempted to navigate to https://www.nivalacabamentos.com.br/
Grupo Msa Industria E Comercio S/A - Francisco Beltrao,https://grupomsa.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. Ocorreu um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:50:51.861793+00:00,https://grupomsa.com.br/
Mao Colorida Comunicacao Visual Ltda - Curitiba,https://maocolorida.com,painel de madeira pinus,ERROR,Não foi possível acessar o site devido a um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,Informações não disponíveis devido a erro de acesso ao site.,0,0,0,2026-01-26T12:50:53.886711+00:00,Attempted to navigate to https://maocolorida.com. Failed with ERR_NAME_NOT_RESOLVED.
Sm Laminados Importacao E Exportacao Ltda - Sao Jose dos Pinhais,smmadeiras.com.br,painel de madeira pinus,ERROR,"Não foi possível acessar o site smmadeiras.com.br. O erro ERR_NAME_NOT_RESOLVED indica que o nome do domínio não pôde ser resolvido, o que significa que o site está indisponível ou inacessível.",unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:51:01.260672+00:00,Attempted to navigate to smmadeiras.com.br. Failed with ERR_NAME_NOT_RESOLVED.
Dissenha Florestal Ltda - Uniao da Vitoria,https://www.dissenhaflorestal.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. Ocorreu um erro de resolução de nome (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:51:01.551039+00:00,Attempted to navigate to https://www.dissenhaflorestal.com.br/
Unicomper Uniao Ind & Com De Perfis De Mad & Pvc Ltda - Uniao da Vitoria,https://unicomper.com.br/,Unicomper Uniao Ind & Com De Perfis De Mad & Pvc Ltda - Uniao da Vitoria,ERROR,Não foi possível acessar o site inicial e as tentativas de contornar o reCAPTCHA na pesquisa do Google falharam. Não é possível prosseguir com a tarefa.,unknown,unknown,0,20,15,Não foi possível coletar evidências devido a falha no acesso e reCAPTCHA.,Não foi possível coletar informações.,0,0,0,2026-01-26T12:51:05.932026+00:00,Attempted to navigate to https://unicomper.com.br/; Attempted Google search for 'Unicomper Uniao Ind & Com De Perfis De Mad & Pvc Ltda - Uniao da Vitoria'; Attempted to solve reCAPTCHA by clicking 'Não sou um robô'; Attempted to solve reCAPTCHA by selecting images of cars; Attempted to solve reCAPTCHA by clicking the reload button
Jvy Madeiras Ltda. - Curitiba,https://madeirasjv.curitiba.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. Ocorreu um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:51:12.332708+00:00,Attempted to navigate to https://madeirasjv.curitiba.br/
Phoenix Ind. E Com. De Moveis E Estofados Ltda - Arapongas,https://phoenixbaby.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site phoenixbaby.com.br. O endereço IP do servidor não pôde ser encontrado. Verifique sua conexão ou tente novamente mais tarde.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:51:15.161787+00:00,Navigation failed: site unavailable (ERR_NAME_NOT_RESOLVED) at https://phoenixbaby.com.br/
Construcerto Materiais De Construcao - Toledo,https://www.construcerto.com.br/,painel de madeira pinus,ERROR,"O site https://www.construcerto.com.br/ não pôde ser acessado. O erro foi ERR_NAME_NOT_RESOLVED, indicando que o nome do domínio não pôde ser resolvido. Não é possível prosseguir com a análise.",unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:51:25.935420+00:00,Navigated to https://www.construcerto.com.br/
Compensato - Curitiba,https://compensadoscuritiba.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. O erro ERR_NAME_NOT_RESOLVED indica que o nome do domínio não pôde ser resolvido. Verifique o URL ou tente mais tarde.,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:51:26.109668+00:00,Navigation failed: https://compensadoscuritiba.com.br/ - ERR_NAME_NOT_RESOLVED
Newlight - Sao Jose dos Pinhais,https://newlightmoveis.com.br,painel de madeira pinus,NOT_FOUND,Não foi possível acessar o site. O endereço IP do servidor não pôde ser encontrado.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:51:34.920892+00:00,Attempted to navigate to https://newlightmoveis.com.br. Received ERR_NAME_NOT_RESOLVED.
Marmoraria Cardozo Ltda - Curitiba,https://www.marmorariacardozo.com/,painel de madeira pinus,ERROR,Não foi possível acessar o site. O domínio não pôde ser resolvido.,unknown,unknown,0,20,15,N/A - Website unavailable.,Unknown due to website unavailability.,0,0,0,2026-01-26T12:51:36.806797+00:00,Attempted to navigate to https://www.marmorariacardozo.com/
Sincol Sa Industria E Comercio - Jacarezinho,https://www.sincol.com.br,painel de madeira pinus,ERROR,"Não foi possível acessar o site sincol.com.br. O erro ERR_NAME_NOT_RESOLVED indica um problema de resolução de DNS, o que significa que o servidor do site não pôde ser encontrado.",unknown,unknown,0,20,15,N/A,Unknown due to website inaccessibility.,0,0,0,2026-01-26T12:51:45.076734+00:00,"Attempted to navigate to https://www.sincol.com.br, but failed with ERR_NAME_NOT_RESOLVED."
Direct Timber - Curitiba,https://www.grupotimber.com.br/,painel de madeira pinus,ERROR,O site https://www.grupotimber.com.br/ não está acessível (ERR_NAME_NOT_RESOLVED). A navegação falhou mesmo após tentar recarregar a página.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:51:57.378463+00:00,Navigated to https://www.grupotimber.com.br/; Clicked 'Recarregar' button
V L Munhoz & Cia Ltda - Arapongas,https://www.vilarica.ind.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. Ocorreu um erro de resolução de DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,N/A,Não foi possível obter informações sobre os materiais.,0,0,0,2026-01-26T12:52:33.698489+00:00,Attempted to navigate to https://www.vilarica.ind.br/ but failed due to DNS resolution error.
Compace E Dalex Industria E Comercio De Moveis Ltda - Sao Miguel do Iguacu,https://www.compace.com.br,painel de madeira pinus,ERROR,Não foi possível acessar o site. O URL fornecido resultou em um erro de 'site indisponível'.,unknown,unknown,0,20,15,N/A,Não foi possível obter informações sobre os materiais devido à indisponibilidade do site.,0,0,0,2026-01-26T12:52:45.384709+00:00,Attempted to navigate to https://www.compace.com.br
Sohome - Sarandi,https://gruposohome.com,painel de madeira pinus,ERROR,O site https://gruposohome.com não pôde ser acessado. O erro foi ERR_NAME_NOT_RESOLVED.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:52:58.408634+00:00,Navigation to https://gruposohome.com failed due to ERR_NAME_NOT_RESOLVED.
Marini Materiais E Construcoes Ltda - Palmas,https://www.marinibemviver.com.br/,painel de madeira pinus,ERROR,"Não foi possível acessar o site. O erro ERR_NAME_NOT_RESOLVED indica que o endereço IP do servidor não pôde ser encontrado. Verifique a conexão, DNS, proxy e firewall.",unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:53:06.053317+00:00,Attempted to navigate to https://www.marinibemviver.com.br/
Pinusbras Exportacao De Madeiras Ltda - Curitiba,https://pt.pinusbras.com.br,Pinusbras Exportacao De Madeiras Ltda - Curitiba,ERROR,Não foi possível acessar o site da empresa nem os resultados da pesquisa do Google devido a problemas de acesso contínuos e CAPTCHAs. A página de verificação de segurança do Google foi exibida após a tentativa de resolução do CAPTCHA.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:53:06.250313+00:00,"Attempted to navigate to https://pt.pinusbras.com.br, but the site was unavailable.; Searched Google for 'Pinusbras Exportacao De Madeiras Ltda - Curitiba', which led to a CAPTCHA page.; Successfully interacted with reCAPTCHA elements and clicked 'Verificar'.; After CAPTCHA verification, a Google security check page (sorry/index) was displayed instead of search results."
Konei Exportacao De Madeiras Sa - Curitiba,https://koneicomercial.com/pt/,Konei Exportacao De Madeiras Sa - Curitiba madeiras,ERROR,Não foi possível encontrar informações sobre a empresa devido a CAPTCHAs persistentes e páginas de erro. Múltiplas tentativas de pesquisa no Google e DuckDuckGo falharam.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:53:12.963041+00:00,Navigated to https://koneicomercial.com/pt/; Searched Google for 'Konei Exportacao De Madeiras Sa - Curitiba'; Attempted to click 'Não sou um robô' (element 130) on Google CAPTCHA page; Searched Duckduckgo for 'Konei Exportacao De Madeiras Sa - Curitiba'; Retried Duckduckgo search; Retried Google search; Attempted to click 'Não sou um robô' (element 130) on Google CAPTCHA page; Searched Google for 'Konei Exportacao De Madeiras Sa - Curitiba madeiras'; Attempted to click 'Não sou um robô' (element 130) on Google CAPTCHA page; Performed another Google search for 'Konei Exportacao De Madeiras Sa - Curitiba madeiras'; Attempted to click 'Não sou um robô' (element 130) on Google CAPTCHA page; Performed a Google search for 'Konei Exportacao De Madeiras Sa - Curitiba madeiras'
South Pine Madeiras - Uniao da Vitoria,https://southpine.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site. O erro ERR_NAME_NOT_RESOLVED indica que o endereço do servidor não pôde ser encontrado.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:53:26.414914+00:00,Attempted to navigate to https://southpine.com.br/
Artely Moveis - Sao Jose dos Pinhais,https://artely.com.br/,painel de madeira pinus,ERROR,Não é possível acessar o site devido a um erro de resolução DNS. As tentativas de recarregar a página falharam.,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:53:26.737260+00:00,Attempted to navigate to https://artely.com.br/; Clicked 'Recarregar' button.
Distribuidora De Materiais Araucaria Ltda - Rolandia,https://www.araucariaacabamentos.com.br,painel de madeira pinus,ERROR,Não foi possível acessar o site. O endereço não foi encontrado.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:53:26.928574+00:00,Navigation failed: site unavailable at https://www.araucariaacabamentos.com.br
Kerakoll Do Brasil Industria E Comercio Ltda. - Curitiba,https://br.kerakoll.com,painel de madeira pinus,ERROR,"Não foi possível acessar o site https://br.kerakoll.com. O erro ERR_NAME_NOT_RESOLVED indica que o nome do domínio não pôde ser resolvido para um endereço IP. Portanto, não é possível prosseguir com a análise.",unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:53:40.015228+00:00,Attempted to navigate to https://br.kerakoll.com
Madefran - Jaguariaiva,https://www.madefran.com.br,painel de madeira pinus,ERROR,"O site https://www.madefran.com.br não está acessível. Tentei recarregar a página, mas o erro ERR_NAME_NOT_RESOLVED persiste.",unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:53:42.795768+00:00,Attempted to navigate to https://www.madefran.com.br.; Reloaded the page due to site unavailability.
Conceito Sul Manta Asfaltica Ltda - Toledo,https://www.conceitosul.com.br/,painel de madeira pinus,ERROR,"Não foi possível acessar o site ""https://www.conceitosul.com.br/"". O erro ""ERR_NAME_NOT_RESOLVED"" indica que o endereço do servidor não pôde ser encontrado.",unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:54:02.952476+00:00,Navigation failed: https://www.conceitosul.com.br/ - ERR_NAME_NOT_RESOLVED
Martinucci Do Brasil - Sarandi,https://www.martinucci.com.br/,painel de madeira pinus,ERROR,O site martinucci.com.br não está acessível (ERR_NAME_NOT_RESOLVED). Não foi possível carregar a página para analisar os produtos.,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:54:24.695568+00:00,Attempted to navigate to https://www.martinucci.com.br/; Attempted to reload the page after initial navigation failure.
Solida Brasil Madeiras Ltda - Rio Negro,https://www.solidabrasil.com.br/,painel de madeira pinus,ERROR,Não foi possível acessar o site 'https://www.solidabrasil.com.br/' devido a um erro de rede (ERR_NAME_NOT_RESOLVED). O site está indisponível.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:54:44.936076+00:00,Attempted to navigate to https://www.solidabrasil.com.br/
Guararapes Paineis S/A - Sao Jose dos Pinhais,https://www.guararapes.com.br/,Guararapes Paineis S/A - Sao Jose dos Pinhais,ERROR,Não foi possível obter as informações solicitadas devido a CAPTCHAs persistentes em todas as tentativas de pesquisa.,unknown,unknown,0,20,15,Não foi possível coletar evidências devido a falhas de acesso.,Não foi possível determinar devido a erros de acesso e CAPTCHAs.,0,0,0,2026-01-26T12:54:52.436709+00:00,"Attempted to access https://www.guararapes.com.br/ - Site unavailable.; Searched Google for 'Guararapes Paineis S/A - Sao Jose dos Pinhais' - Blocked by CAPTCHA.; Searched DuckDuckGo for 'Guararapes Paineis S/A - Sao Jose dos Pinhais' - Error page.; Searched Bing for 'Guararapes Paineis S/A - Sao Jose dos Pinhais' - Blocked by CAPTCHA. Attempted to bypass CAPTCHA with 'Enter' key, but it did not resolve the issue."
Baoba Agroflorestal - Londrina,https://www.baobaflorestal.com.br/,painel de madeira pinus,ERROR,O site https://www.baobaflorestal.com.br/ não pôde ser acessado. Erro: ERR_NAME_NOT_RESOLVED. Não foi possível obter informações sobre a empresa.,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:54:53.359894+00:00,Attempted to navigate to https://www.baobaflorestal.com.br/
Qmovi Industria Moveleira Ltda. - Arapongas,https://www.qmovi.com.br/,Qmovi Industria Moveleira Ltda. - Arapongas,ERROR,"O site principal não está acessível e as buscas nos motores de busca (Google, Bing, DuckDuckGo) falharam devido a CAPTCHAs ou erros. Não foi possível obter as informações necessárias.",unknown,unknown,0,20,15,Não foi possível coletar evidências devido a problemas de acesso e CAPTCHAs.,Não foi possível determinar os materiais devido à inacessibilidade do site e falhas nas buscas.,0,0,0,2026-01-26T12:54:53.594457+00:00,Attempted to navigate to https://www.qmovi.com.br/ - Site unavailable.; Searched Google for 'Qmovi Industria Moveleira Ltda. - Arapongas' - Blocked by reCAPTCHA.; Attempted to solve CAPTCHA on Google.; Searched Bing for 'Qmovi Industria Moveleira Ltda. - Arapongas' - Blocked by CAPTCHA.; Searched DuckDuckGo for 'Qmovi Industria Moveleira Ltda. - Arapongas' - Encountered an error page.
D. N. Madeiras - Jaguariaiva,https://www.dnmadeiras.com.br/,painel de madeira pinus,ERROR,"O site ""https://www.dnmadeiras.com.br/"" não pôde ser acessado devido a um erro ""ERR_NAME_NOT_RESOLVED"".",unknown,unknown,0,20,15,N/A,Não foi possível obter informações sobre os materiais.,0,0,0,2026-01-26T12:55:15.634708+00:00,Attempted to navigate to https://www.dnmadeiras.com.br/
Imaca Ltda - Curitiba,https://www.imaca.com.br/,painel de madeira pinus,ERROR,O site não pôde ser acessado devido a um erro de resolução DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,N/A,N/A,0,0,0,2026-01-26T12:55:29.500772+00:00,Attempted to navigate to https://www.imaca.com.br/
Vidal Revestimentos - Itapejara d'Oeste,www.vidalrevestimentos.com.br,painel de madeira pinus,ERROR,Não foi possível acessar o site. Erro de resolução de DNS (ERR_NAME_NOT_RESOLVED).,unknown,unknown,0,20,15,Sem evidência clara nos trechos visíveis.,,0,0,0,2026-01-26T12:55:30.448071+00:00,Navigation to www.vidalrevestimentos.com.br failed with ERR_NAME_NOT_RESOLVED.
