nm_empresa,website_url,run_at,product_category,product_name,materials,is_wood_related,mentions_pinus,source_hint
Maxima Industria De Moveis Ltda - Sao Bento do Sul,https://www.maxima.ind.br/,2026-01-15T13:05:25.568968+00:00,Buffets,Buffet Mantiqueira,Madeira Tauari (Tauari Wood),yes,no,extracted_content_0.md
Maxima Industria De Moveis Ltda - Sao Bento do Sul,https://www.maxima.ind.br/,2026-01-15T13:05:25.568968+00:00,Adegas,Adega Mystic,,yes,no,extracted_content_1.md
Maxima Industria De Moveis Ltda - Sao Bento do Sul,https://www.maxima.ind.br/,2026-01-15T13:05:25.568968+00:00,Adegas,Adega Novita,,yes,no,extracted_content_1.md
Maxima Industria De Moveis Ltda - Sao Bento do Sul,https://www.maxima.ind.br/,2026-01-15T13:05:25.568968+00:00,Aparadores,Aparador Arapoti,Madeira Jequitiba,yes,no,extracted_content_0.md
Maxima Industria De Moveis Ltda - Sao Bento do Sul,https://www.maxima.ind.br/,2026-01-15T13:05:25.568968+00:00,Aparadores,Aparador Block,Madeira preta e Jequitiba,yes,no,extracted_content_0.md
Maxima Industria De Moveis Ltda - Sao Bento do Sul,https://www.maxima.ind.br/,2026-01-15T13:05:25.568968+00:00,Aparadores,Aparador ELLE,Nogueira (wood),yes,no,extracted_content_0.md
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Painél Ripado Branco 105 mm | 10105,,yes,no,#### Painél Ripado Branco 105 mm | 10105
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Painél Ripado Imbuia 105 mm | 10105,,yes,no,#### Painél Ripado Imbuia 105 mm | 10105
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Painél Ripado Preto 105 mm | 10105,,yes,no,#### Painél Ripado Preto 105 mm | 10105
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Painél Ripado Turim 105 mm | 10105,,yes,no,#### Painél Ripado Turim 105 mm | 10105
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 702-CP Carvalho Prime,Carvalho,yes,no,#### Rodapé | 702-CP Carvalho Prime
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1002-CP Carvalho Prime,Carvalho,yes,no,#### Rodapé | 1002-CP Carvalho Prime
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,ROUPEIRO ATENAS,Freijo,yes,no,Extracted text
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,ROUPEIRO BOGOTÁ,Mogno,yes,no,Extracted text
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,ROUPEIRO DUBLIN,Imbuia,yes,no,Extracted text
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,ROUPEIRO BERLIM 5 PTS,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,Linha Brasil,Roupeiro Santiago,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,ROUPEIRO MULTIUSO 2 PTS,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,Armário COZINHA BRASIL 3 PTS,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,ROUPEIRO BRASIL 3 PTS,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,Linha Grécia,ROUPEIRO BRASIL 4 PTS,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,ROUPEIRO GRÉCIA 3 PTS,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,ROUPEIRO GRÉCIA 4 PTS,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,ROUPEIRO GRÉCIA 5 PTS,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,ROUPEIRO CAPELINHA,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,CAMA SOLTEIRO GRÉCIA,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,CAMA CASAL GRÉCIA,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,Linha Milão,ROUPEIRO MILÃO 3 PTS,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,,ROUPEIRO MILÃO 4 PTS,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,Linha Paris,CAMA CASAL PARIS,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,Linha Roma,Sala Roma,,yes,no,Product image suggests wood
Moveis Cavazotto - Coronel Freitas,https://cavazotto.com.br/,2026-01-15T13:49:14.794081+00:00,Linha Versalles,Cozinha Versalles,,yes,no,Product image suggests wood
Moveis Grossl Ltda - Sao Bento do Sul,https://grossl.com.br/,2026-01-15T13:45:41.913717+00:00,Adesivos para Madeira,ADVANTAGE EP-950A,Unknown,yes,no,https://grossl.com.br/?s=
Moveis Grossl Ltda - Sao Bento do Sul,https://grossl.com.br/,2026-01-15T13:45:41.913717+00:00,Adesivos para Madeira,Adesivo AB,Unknown,yes,no,https://grossl.com.br/?s=
Moveis Grossl Ltda - Sao Bento do Sul,https://grossl.com.br/,2026-01-15T13:45:41.913717+00:00,Adesivos para Madeira,Multibond X-080,Unknown,yes,no,https://grossl.com.br/?s=
Moveis Grossl Ltda - Sao Bento do Sul,https://grossl.com.br/,2026-01-15T13:45:41.913717+00:00,Adesivos para Madeira,REACTITE EP-940,Unknown,yes,no,https://grossl.com.br/?s=
Moveis Grossl Ltda - Sao Bento do Sul,https://grossl.com.br/,2026-01-15T13:45:41.913717+00:00,Adesivos para Madeira,Multibond 2020,Unknown,yes,no,https://grossl.com.br/?s=
Moveis Grossl Ltda - Sao Bento do Sul,https://grossl.com.br/,2026-01-15T13:45:41.913717+00:00,Adesivos para Madeira,Willbond 10,Unknown,yes,no,https://grossl.com.br/?s=
Moveis Grossl Ltda - Sao Bento do Sul,https://grossl.com.br/,2026-01-15T13:45:41.913717+00:00,Adesivos para Madeira,Titebond 50,Unknown,yes,no,https://grossl.com.br/?s=
Moveis Grossl Ltda - Sao Bento do Sul,https://grossl.com.br/,2026-01-15T13:45:41.913717+00:00,Colas,Cola TITEBOND ® Original,Unknown,yes,no,https://grossl.com.br/?s=
Moveis Grossl Ltda - Sao Bento do Sul,https://grossl.com.br/,2026-01-15T13:45:41.913717+00:00,Massa Acrílica para Madeira,Massa Acrílica para Madeira,Wood,yes,no,https://grossl.com.br/?s=
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Cadeiras,CADEIRA RECANTO - MADEIRA MACIÇA,MADEIRA MACIÇA,yes,no,CADEIRA RECANTO - MADEIRA MACIÇA
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL FRISADO CURITIBA 2,24X2,18 - CINAMOMO",CINAMOMO,yes,no,"PAINEL FRISADO CURITIBA 2,24X2,18 - CINAMOMO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,PAINEL RAVENA - 200 CM DE LARGURA,,yes,no,PAINEL RAVENA - 200 CM DE LARGURA
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,PAINEL AREZZO - 220 CM DE LARGURA,,yes,no,PAINEL AREZZO - 220 CM DE LARGURA
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL VALDEMOVEIS FRISADO TIRADENTES 1,61X1,8 ./CINAMOMO",CINAMOMO,yes,no,"PAINEL VALDEMOVEIS FRISADO TIRADENTES 1,61X1,8 ./CINAMOMO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL GARDEM - 2,18X1,18MT - OFF WHITE /CEDRO",CEDRO,yes,no,"PAINEL GARDEM - 2,18X1,18MT - OFF WHITE /CEDRO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,PAINEL PRIME RIPADO - 230 CM - NATURE,NATURE,yes,no,PAINEL PRIME RIPADO - 230 CM - NATURE
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,PAINEL PRIME RIPADO - 184 CM - NATURE,NATURE,yes,no,PAINEL PRIME RIPADO - 184 CM - NATURE
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Cadeiras,CADEIRA BELLA - MADEIRA MACIÇA - ASSENTO EM LINHO,MADEIRA MACIÇA,yes,no,CADEIRA BELLA - MADEIRA MACIÇA - ASSENTO EM LINHO
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Cadeiras,CADEIRA SCALA - ESTRUTURA EM MADEIRA MACIÇA - LINHO,MADEIRA MACIÇA,yes,no,CADEIRA SCALA - ESTRUTURA EM MADEIRA MACIÇA - LINHO
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Cadeiras,CADEIRÃO PRIMAVER - COM BRAÇOS - MADEIRA MACIÇA,MADEIRA MACIÇA,yes,no,CADEIRÃO PRIMAVER - COM BRAÇOS - MADEIRA MACIÇA
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL DJ ALANA 1,80X1,69 1P ./BALI/CEDRO",CEDRO,yes,no,"PAINEL DJ ALANA 1,80X1,69 1P ./BALI/CEDRO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL DJ ATLAS 2,18X1,35MT C/LED ./CEDRO",CEDRO,yes,no,"PAINEL DJ ATLAS 2,18X1,35MT C/LED ./CEDRO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"MODULO PAINEL HOME VALDEMOVEIS MONACO 42X1,92 ./CINAMOMO",CINAMOMO,yes,no,"MODULO PAINEL HOME VALDEMOVEIS MONACO 42X1,92 ./CINAMOMO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,PAINEL THOR - 200 CM DE LARGURA - OFF WHITE,,yes,no,PAINEL THOR - 200 CM DE LARGURA - OFF WHITE
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Cadeiras,CADEIRA CLASSIC - ASSENTO EM LINHO - ESTRUTURA MADEIRA MACIÇA,MADEIRA MACIÇA,yes,no,CADEIRA CLASSIC - ASSENTO EM LINHO - ESTRUTURA MADEIRA MACIÇA
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL NOTAVEL NT 1375 1,64MT ./OFF WHITE/FREIJO",FREIJO,yes,no,"PAINEL NOTAVEL NT 1375 1,64MT ./OFF WHITE/FREIJO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL TREVISO 2,10X1,80MT COM LED - OFF WHITE/FREIJO",FREIJO,yes,no,"PAINEL TREVISO 2,10X1,80MT COM LED - OFF WHITE/FREIJO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,PAINEL PRIME SLIM 1.8 (74781) L.A.P 184X219X22 - NATURE,NATURE,yes,no,PAINEL PRIME SLIM 1.8 (74781) L.A.P 184X219X22 - NATURE
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Cadeiras,CADEIRA CLASSIC - ASSENTO EM CORINO MARROM - ESTRUTURA MADEIRA MACIÇA,MADEIRA MACIÇA,yes,no,CADEIRA CLASSIC - ASSENTO EM CORINO MARROM - ESTRUTURA MADEIRA MACIÇA
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Cadeiras,CADEIRA CLASSIC - ASSENTO EM LINHO GRAFITE - ESTRUTURA MADEIRA MACIÇA,MADEIRA MACIÇA,yes,no,CADEIRA CLASSIC - ASSENTO EM LINHO GRAFITE - ESTRUTURA MADEIRA MACIÇA
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL NOTAVEL NT 1390 2P 1,62MT ./OFF WHITE/FREIJO",FREIJO,yes,no,"PAINEL NOTAVEL NT 1390 2P 1,62MT ./OFF WHITE/FREIJO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL LINEA BRASIL FRIBURGO 1P 1,60MT ./NATURE/OFF WHITE",NATURE,yes,no,"PAINEL LINEA BRASIL FRIBURGO 1P 1,60MT ./NATURE/OFF WHITE"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL DJ TAYLOR 1,80X2,07 2GVT C/LED ./BALI/CEDRO",CEDRO,yes,no,"PAINEL DJ TAYLOR 1,80X2,07 2GVT C/LED ./BALI/CEDRO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Mesas,"MESA BAOBA 2,10X1,00 VD OFF WHITE ./MADEIRA/OFF WHITE",MADEIRA,yes,no,"MESA BAOBA 2,10X1,00 VD OFF WHITE ./MADEIRA/OFF WHITE"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"RACK COM PAINEL AVELAN NAPOLI/NORONHA 1,36MT ./FRE/OFF WHITE",FRE,yes,no,"RACK COM PAINEL AVELAN NAPOLI/NORONHA 1,36MT ./FRE/OFF WHITE"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,PAINEL DJ HIT 190 EXTENSIVEL 2GVT C/LED ./CEDRO/QUARTZO,CEDRO,yes,no,PAINEL DJ HIT 190 EXTENSIVEL 2GVT C/LED ./CEDRO/QUARTZO
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Poltronas e Puffs,POLTRONA YASMIM PES MADEIRA TECIDO 201/856 CREME MARROM - LINHO,MADEIRA,yes,no,POLTRONA YASMIM PES MADEIRA TECIDO 201/856 CREME MARROM - LINHO
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Cadeiras,CADEIRA CASA 7 TAMA (MADEIRA MACIÇA) TEC 1018 ./CASTANHO UNID,MADEIRA MACIÇA,yes,no,CADEIRA CASA 7 TAMA (MADEIRA MACIÇA) TEC 1018 ./CASTANHO UNID
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL NOTAVEL NT 1370 2P 2,13MT C/LED ./OFF WHITE/FREIJO",FREIJO,yes,no,"PAINEL NOTAVEL NT 1370 2P 2,13MT C/LED ./OFF WHITE/FREIJO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL HOME LINEA BRASIL ZURIQUE 2,00MT C/LED ./TAU/OFF BRL",TAU,yes,no,"PAINEL HOME LINEA BRASIL ZURIQUE 2,00MT C/LED ./TAU/OFF BRL"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,"PAINEL NOTAVEL NT 1355 1P 1,80MT C/LED ./OFF WHITE/FREIJO",FREIJO,yes,no,"PAINEL NOTAVEL NT 1355 1P 1,80MT C/LED ./OFF WHITE/FREIJO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Mesas,"MESA CIMOL CACAU 1,30X0,90 C/ VD RET. OFF WHITE ./MADEIRA/OF",MADEIRA,yes,no,"MESA CIMOL CACAU 1,30X0,90 C/ VD RET. OFF WHITE ./MADEIRA/OF"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Sofás / Conjunto Estofado,CONJUNTO ESTOFADO REINO 3X2 PES MADEIRA TECIDO 849 COURISSIMO - PINHAO MARROM,MADEIRA,yes,no,CONJUNTO ESTOFADO REINO 3X2 PES MADEIRA TECIDO 849 COURISSIMO - PINHAO MARROM
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Mesas,"MESA VERSA OVAL - OFF WHITE - MADEIRA LAMINADA - DIMENSÃO 2,00 X 1,00",MADEIRA LAMINADA,yes,no,"MESA VERSA OVAL - OFF WHITE - MADEIRA LAMINADA - DIMENSÃO 2,00 X 1,00"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Painéis / Estantes / Racks e Homes,PAINEL CLASSIC 1.46 (Ideal para TVs de até 46 polegadas) - OFF WHITE / FREIJO,FREIJO,yes,no,PAINEL CLASSIC 1.46 (Ideal para TVs de até 46 polegadas) - OFF WHITE / FREIJO
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Sofás / Conjunto Estofado,"SOFA 3L VERONA 2,26MT PES MADEIRA TECIDO 201/856 CREME MARROM - LINHO",MADEIRA,yes,no,"SOFA 3L VERONA 2,26MT PES MADEIRA TECIDO 201/856 CREME MARROM - LINHO"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Mesas,"MESA MALTA PLUS - MADEIRA LAMINADA - DIMENSÃO 2,20 X 1,10 - (CADEIRAS VENDIDAS SEPARADAMENTE)",MADEIRA LAMINADA,yes,no,"MESA MALTA PLUS - MADEIRA LAMINADA - DIMENSÃO 2,20 X 1,10 - (CADEIRAS VENDIDAS SEPARADAMENTE)"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Mesas,"MESA MALTA PLUS - MADEIRA LAMINADA - DIMENSÃO 1,80 X 0,90 - (CADEIRAS VENDIDAS SEPARADAMENTE)",MADEIRA LAMINADA,yes,no,"MESA MALTA PLUS - MADEIRA LAMINADA - DIMENSÃO 1,80 X 0,90 - (CADEIRAS VENDIDAS SEPARADAMENTE)"
Moveis Princesa Oeste Ltda - Pinhalzinho,https://www.lojasguido.com.br,2026-01-15T14:07:54.730352+00:00,Mesas,"MESA MALTA PLUS - MADEIRA LAMINADA - DIMENSÃO 2,00 X 1,00 - (CADEIRAS VENDIDAS SEPARADAMENTE)",MADEIRA LAMINADA,yes,no,"MESA MALTA PLUS - MADEIRA LAMINADA - DIMENSÃO 2,00 X 1,00 - (CADEIRAS VENDIDAS SEPARADAMENTE)"
Moveis Sao Joao Ltda - Taio,https://www.saojoao.ind.br/,2026-01-15T12:26:07.643878+00:00,Nicho,NICHO MDP 12,MDP,yes,no,https://www.saojoao.ind.br/produtos
Moveis Sao Joao Ltda - Taio,https://www.saojoao.ind.br/,2026-01-15T12:26:07.643878+00:00,Nicho,NICHO MDP 25,MDP,yes,no,https://www.saojoao.ind.br/produtos
Moveis Serraltense Ltda - Sao Bento do Sul,http://www.serraltense.com.br/,2026-01-15T12:40:49.801668+00:00,,Demolição,,yes,no,https://serraltense.com.br/wp-content/uploads/2024/10/Serraltense371-536x375.jpg
Moveis Serraltense Ltda - Sao Bento do Sul,http://www.serraltense.com.br/,2026-01-15T12:40:49.801668+00:00,,Diamond,,yes,no,https://serraltense.com.br/wp-content/uploads/2025/02/Conjunto-Mesa-de-Jantar-Buffet-baixa-2-375x375.jpg
Moveis Serraltense Ltda - Sao Bento do Sul,http://www.serraltense.com.br/,2026-01-15T12:40:49.801668+00:00,,Ecowood,,yes,no,https://serraltense.com.br/wp-content/uploads/2024/10/7-375x375.jpg
Moveis Serraltense Ltda - Sao Bento do Sul,http://www.serraltense.com.br/,2026-01-15T12:40:49.801668+00:00,,Farm,,yes,no,https://serraltense.com.br/wp-content/uploads/2024/10/5-375x375.jpg
Moveis Serraltense Ltda - Sao Bento do Sul,http://www.serraltense.com.br/,2026-01-15T12:40:49.801668+00:00,,Kids,,yes,no,https://serraltense.com.br/wp-content/uploads/2025/02/1-375x375.jpg
Moveis Serraltense Ltda - Sao Bento do Sul,http://www.serraltense.com.br/,2026-01-15T12:40:49.801668+00:00,,London,,yes,no,https://serraltense.com.br/wp-content/uploads/2024/10/2-1-375x375.jpg
Moveis Serraltense Ltda - Sao Bento do Sul,http://www.serraltense.com.br/,2026-01-15T12:40:49.801668+00:00,,Slim,,yes,no,https://serraltense.com.br/wp-content/uploads/2024/10/115.1-375x375.jpg
Moveis Serraltense Ltda - Sao Bento do Sul,http://www.serraltense.com.br/,2026-01-15T12:40:49.801668+00:00,,Studio,,yes,no,https://serraltense.com.br/wp-content/uploads/2025/02/Serraltense592-SAN-536x375.jpg
Moveis Serraltense Ltda - Sao Bento do Sul,http://www.serraltense.com.br/,2026-01-15T12:40:49.801668+00:00,,Studio,,yes,no,https://serraltense.com.br/wp-content/uploads/2025/02/Serraltense591-SFI-Det-2-scaled.jpg
Moveis Serraltense Ltda - Sao Bento do Sul,http://www.serraltense.com.br/,2026-01-15T12:40:49.801668+00:00,,Sunrise,,yes,no,https://serraltense.com.br/wp-content/uploads/2024/10/Alta-Ambientada-Sun-Rise-Mesa-de-Jantar-Cristaleira-2-portas-375x375.jpg
Moveis Serraltense Ltda - Sao Bento do Sul,http://www.serraltense.com.br/,2026-01-15T12:40:49.801668+00:00,,Sweet Home,,yes,no,https://serraltense.com.br/wp-content/uploads/2024/10/linha-savana.jpg
Moveis Serraltense Ltda - Sao Bento do Sul,http://www.serraltense.com.br/,2026-01-15T12:40:49.801668+00:00,,Veneziana,,yes,no,https://serraltense.com.br/wp-content/uploads/2024/10/2-375x375.jpg
Mow Brazil Co Ltda - Navegantes,https://mowbrazil.com/pt/#lumber,2026-01-15T12:54:30.218892+00:00,MADEIRA SERRADA,EUCALIPTO SALIGNA/ GRANDIS,Eucalipto Saligna/Grandis,yes,no,https://mowbrazil.com/pt/#lumber
Móveis Katzer Ltda - Sao Bento do Sul,https://www.katzer.com.br/,2026-01-15T13:56:01.098574+00:00,Camas e beliches,Beliche Eldorado,,yes,no,Beliche Eldorado
Móveis Katzer Ltda - Sao Bento do Sul,https://www.katzer.com.br/,2026-01-15T13:56:01.098574+00:00,Camas e beliches,Cama Cabana com Escorregador,,yes,no,Cama Cabana com Escorregador
Móveis Katzer Ltda - Sao Bento do Sul,https://www.katzer.com.br/,2026-01-15T13:56:01.098574+00:00,Camas e beliches,Cama Rake,,yes,no,Cama Rake
Móveis Katzer Ltda - Sao Bento do Sul,https://www.katzer.com.br/,2026-01-15T13:56:01.098574+00:00,Camas e beliches,Cama Mezzanino Solar,,yes,no,Cama Mezzanino Solar
Móveis Katzer Ltda - Sao Bento do Sul,https://www.katzer.com.br/,2026-01-15T13:56:01.098574+00:00,Camas e beliches,Bicama Sofá Captains,,yes,no,Bicama Sofá Captains
Móveis Katzer Ltda - Sao Bento do Sul,https://www.katzer.com.br/,2026-01-15T13:56:01.098574+00:00,Camas e beliches,Beliche Arco Caroline,,yes,no,Beliche Arco Caroline
Passo Revestimentos - Passo de Torres,https://passorevestimentos.com.br/,2026-01-15T12:42:49.340663+00:00,Pisos,Pisos laminados,Madeira (substituto),yes,no,Pisos laminados
Pep Moveis E Madeira Ltda - Lages,https://pepmoveis.com/,2026-01-15T12:52:15.153283+00:00,,Olivia,Madeira 100% reflorestada,yes,no,Olivia
Pep Moveis E Madeira Ltda - Lages,https://pepmoveis.com/,2026-01-15T12:52:15.153283+00:00,,Along,Madeira 100% reflorestada,yes,no,Along
Pep Moveis E Madeira Ltda - Lages,https://pepmoveis.com/,2026-01-15T12:52:15.153283+00:00,,El Patio,Madeira 100% reflorestada,yes,no,El Patio
Pep Moveis E Madeira Ltda - Lages,https://pepmoveis.com/,2026-01-15T12:52:15.153283+00:00,,Charcoal / Ash,Madeira 100% reflorestada,yes,no,Charcoal / Ash
Pep Moveis E Madeira Ltda - Lages,https://pepmoveis.com/,2026-01-15T12:52:15.153283+00:00,,Corona,Madeira 100% reflorestada,yes,no,Corona
Pep Moveis E Madeira Ltda - Lages,https://pepmoveis.com/,2026-01-15T12:52:15.153283+00:00,,Traditional,Madeira 100% reflorestada,yes,no,Traditional
Pep Moveis E Madeira Ltda - Lages,https://pepmoveis.com/,2026-01-15T12:52:15.153283+00:00,,Clover Cottage,Madeira 100% reflorestada,yes,no,Clover Cottage
Pierini Moveis Ltda - Criciuma,https://www.moveispierini.com.br,2026-01-15T12:56:30.603669+00:00,Design de Superfície,Madeira de Demolição,Madeira de Demolição,yes,no,Diferenciais
Pierini Moveis Ltda - Criciuma,https://www.moveispierini.com.br,2026-01-15T12:56:30.603669+00:00,Passagem,Portas Amadeiradas,Madeira,yes,no,Diferenciais
