,nome_empresa,url_site,consulta,status_execucao,mensagem_pt,trabalha_com_madeira,trabalha_com_painel_pinus,flag_painel_pinus,confianca_madeira,confianca_painel_pinus,trecho_evidencia,resumo_materiais,qtde_itens_total,qtde_itens_madeira,qtde_itens_menciona_pinus,data_coleta,tentativas,nome_empresa_limpa,nm_mun,nm_uf,nu_latitude,nu_longitude
744,R & S Florestal Ltda - Itapema,https://florestalrs.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre a empresa trabalhar com madeira ou painéis de pinus.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"A empresa parece focar em serviços florestais como inventário, silvicultura e pesquisa.",0,0,0,2026-01-15T14:02:48.395141+00:00,Navigated to https://florestalrs.com.br; Clicked on 'Serviços'; Clicked on 'Inventário'; Navigated back; Clicked on 'Sobre nós'; Scrolled down on 'Sobre nós' page; Scrolled down again on 'Sobre nós' page; Scrolled down 0.5 pages to examine footer,R & S Florestal Ltda,ITAPEMA,Santa Catarina,-27.09593788,-48.61739939
745,R & S Florestal Ltda - Itapema,https://florestalrs.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre a empresa trabalhar com madeira ou painéis de pinus.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"A empresa parece focar em serviços florestais como inventário, silvicultura e pesquisa.",0,0,0,2026-01-15T14:02:48.395141+00:00,Navigated to https://florestalrs.com.br; Clicked on 'Serviços'; Clicked on 'Inventário'; Navigated back; Clicked on 'Sobre nós'; Scrolled down on 'Sobre nós' page; Scrolled down again on 'Sobre nós' page; Scrolled down 0.5 pages to examine footer,R & S Florestal Ltda,ITAPEMA,Santa Catarina,-27.09593788,-48.61739939
746,- - Tijucas,https://www.tijucas.sc.gov.br/,"painel de madeira pinus, madeira",NOT_FOUND,Nenhuma informação sobre painéis de madeira de pinus ou madeira foi encontrada no site.,unknown,unknown,0,30,35,Nenhuma evidência encontrada.,Não foi possível determinar se a empresa trabalha com madeira ou painéis de madeira de pinus.,0,0,0,2026-01-15T14:03:37.175485+00:00,Searched for 'painel de madeira pinus'; Scrolled page; Extracted page content - no relevant info; Searched for 'madeira'; Clicked 'Anterior' button (unintentionally); Clicked 'Próximo' button (unintentionally); Searched for 'madeira' again; Extracted page content - no relevant info,-,TIJUCAS,Santa Catarina,-27.23945361,-48.63207056
747,- - Tijucas,https://www.tijucas.sc.gov.br/,"painel de madeira pinus, madeira",NOT_FOUND,Nenhuma informação sobre painéis de madeira de pinus ou madeira foi encontrada no site.,unknown,unknown,0,30,35,Nenhuma evidência encontrada.,Não foi possível determinar se a empresa trabalha com madeira ou painéis de madeira de pinus.,0,0,0,2026-01-15T14:03:37.175485+00:00,Searched for 'painel de madeira pinus'; Scrolled page; Extracted page content - no relevant info; Searched for 'madeira'; Clicked 'Anterior' button (unintentionally); Clicked 'Próximo' button (unintentionally); Searched for 'madeira' again; Extracted page content - no relevant info,-,TIJUCAS,Santa Catarina,-27.23945361,-48.63207056
748,- - Tijucas,https://www.tijucas.sc.gov.br/,"painel de madeira pinus, madeira",NOT_FOUND,Nenhuma informação sobre painéis de madeira de pinus ou madeira foi encontrada no site.,unknown,unknown,0,30,35,Nenhuma evidência encontrada.,Não foi possível determinar se a empresa trabalha com madeira ou painéis de madeira de pinus.,0,0,0,2026-01-15T14:03:37.175485+00:00,Searched for 'painel de madeira pinus'; Scrolled page; Extracted page content - no relevant info; Searched for 'madeira'; Clicked 'Anterior' button (unintentionally); Clicked 'Próximo' button (unintentionally); Searched for 'madeira' again; Extracted page content - no relevant info,-,TIJUCAS,Santa Catarina,-27.23945361,-48.63207056
749,- - Tijucas,https://www.tijucas.sc.gov.br/,"painel de madeira pinus, madeira",NOT_FOUND,Nenhuma informação sobre painéis de madeira de pinus ou madeira foi encontrada no site.,unknown,unknown,0,30,35,Nenhuma evidência encontrada.,Não foi possível determinar se a empresa trabalha com madeira ou painéis de madeira de pinus.,0,0,0,2026-01-15T14:03:37.175485+00:00,Searched for 'painel de madeira pinus'; Scrolled page; Extracted page content - no relevant info; Searched for 'madeira'; Clicked 'Anterior' button (unintentionally); Clicked 'Próximo' button (unintentionally); Searched for 'madeira' again; Extracted page content - no relevant info,-,TIJUCAS,Santa Catarina,-27.23945361,-48.63207056
750,- - Tijucas,https://www.tijucas.sc.gov.br/,"painel de madeira pinus, madeira",NOT_FOUND,Nenhuma informação sobre painéis de madeira de pinus ou madeira foi encontrada no site.,unknown,unknown,0,30,35,Nenhuma evidência encontrada.,Não foi possível determinar se a empresa trabalha com madeira ou painéis de madeira de pinus.,0,0,0,2026-01-15T14:03:37.175485+00:00,Searched for 'painel de madeira pinus'; Scrolled page; Extracted page content - no relevant info; Searched for 'madeira'; Clicked 'Anterior' button (unintentionally); Clicked 'Próximo' button (unintentionally); Searched for 'madeira' again; Extracted page content - no relevant info,-,TIJUCAS,Santa Catarina,-27.23945361,-48.63207056
751,- - Tijucas,https://www.tijucas.sc.gov.br/,"painel de madeira pinus, madeira",NOT_FOUND,Nenhuma informação sobre painéis de madeira de pinus ou madeira foi encontrada no site.,unknown,unknown,0,30,35,Nenhuma evidência encontrada.,Não foi possível determinar se a empresa trabalha com madeira ou painéis de madeira de pinus.,0,0,0,2026-01-15T14:03:37.175485+00:00,Searched for 'painel de madeira pinus'; Scrolled page; Extracted page content - no relevant info; Searched for 'madeira'; Clicked 'Anterior' button (unintentionally); Clicked 'Próximo' button (unintentionally); Searched for 'madeira' again; Extracted page content - no relevant info,-,TIJUCAS,Santa Catarina,-27.23945361,-48.63207056
752,Besen Comercio De Materiais De Construcao Ltda. - Itapoa,https://www.grupobesen.com,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre produtos de madeira ou painéis de pinus no site da empresa após extensas navegações e tentativas de busca externa que foram bloqueadas por CAPTCHA.,unknown,unknown,0,30,35,Nenhuma evidência encontrada.,Não foram encontrados produtos de madeira ou painéis de pinus.,0,0,0,2026-01-15T14:05:07.020194+00:00,Navigated to https://www.grupobesen.com; Clicked 'MATERIAIS DE CONSTRUÇÃO'; Scrolled down multiple times on /loja page; Clicked 'Trabalhamos'; Scrolled down multiple times on /trabalhamos page; Navigated back to homepage; Searched DuckDuckGo for 'madeira grupobesen.com' (blocked by CAPTCHA); Extracted all links and text from homepage; Reviewed extracted content for wood/pine panel information,Besen Comercio De Materiais De Construcao Ltda.,ITAPOA,Santa Catarina,-26.00604789,-48.60416761
753,Besen Comercio De Materiais De Construcao Ltda. - Itapoa,https://www.grupobesen.com,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre produtos de madeira ou painéis de pinus no site da empresa após extensas navegações e tentativas de busca externa que foram bloqueadas por CAPTCHA.,unknown,unknown,0,30,35,Nenhuma evidência encontrada.,Não foram encontrados produtos de madeira ou painéis de pinus.,0,0,0,2026-01-15T14:05:07.020194+00:00,Navigated to https://www.grupobesen.com; Clicked 'MATERIAIS DE CONSTRUÇÃO'; Scrolled down multiple times on /loja page; Clicked 'Trabalhamos'; Scrolled down multiple times on /trabalhamos page; Navigated back to homepage; Searched DuckDuckGo for 'madeira grupobesen.com' (blocked by CAPTCHA); Extracted all links and text from homepage; Reviewed extracted content for wood/pine panel information,Besen Comercio De Materiais De Construcao Ltda.,ITAPOA,Santa Catarina,-26.00604789,-48.60416761
754,Besen Comercio De Materiais De Construcao Ltda. - Itapoa,https://www.grupobesen.com,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre produtos de madeira ou painéis de pinus no site da empresa após extensas navegações e tentativas de busca externa que foram bloqueadas por CAPTCHA.,unknown,unknown,0,30,35,Nenhuma evidência encontrada.,Não foram encontrados produtos de madeira ou painéis de pinus.,0,0,0,2026-01-15T14:05:07.020194+00:00,Navigated to https://www.grupobesen.com; Clicked 'MATERIAIS DE CONSTRUÇÃO'; Scrolled down multiple times on /loja page; Clicked 'Trabalhamos'; Scrolled down multiple times on /trabalhamos page; Navigated back to homepage; Searched DuckDuckGo for 'madeira grupobesen.com' (blocked by CAPTCHA); Extracted all links and text from homepage; Reviewed extracted content for wood/pine panel information,Besen Comercio De Materiais De Construcao Ltda.,ITAPOA,Santa Catarina,-26.00604789,-48.60416761
755,Oliveira Um - Maravilha,https://www.construtoraoliveira.ind.br/,painel de madeira pinus,NOT_FOUND,"Não foi possível encontrar informações sobre o trabalho com madeira ou painéis de pinus após explorar as seções 'EMPREENDIMENTOS', 'OBRAS PÚBLICAS E CORPORATIVAS' e 'PRÉ-MOLDADOS'.",unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhuma informação sobre materiais foi encontrada.,0,0,0,2026-01-15T14:06:06.298451+00:00,https://www.construtoraoliveira.ind.br/; https://www.construtoraoliveira.ind.br/empreendimentos/lancamentos/1; https://www.construtoraoliveira.ind.br/empreendimentos/lancamentos/2; https://www.construtoraoliveira.ind.br/obras/publicas; https://www.construtoraoliveira.ind.br/premoldados,Oliveira Um,MARAVILHA,Alagoas,-9.233997063,-37.35663542
756,Oliveira Um - Maravilha,https://www.construtoraoliveira.ind.br/,painel de madeira pinus,NOT_FOUND,"Não foi possível encontrar informações sobre o trabalho com madeira ou painéis de pinus após explorar as seções 'EMPREENDIMENTOS', 'OBRAS PÚBLICAS E CORPORATIVAS' e 'PRÉ-MOLDADOS'.",unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhuma informação sobre materiais foi encontrada.,0,0,0,2026-01-15T14:06:06.298451+00:00,https://www.construtoraoliveira.ind.br/; https://www.construtoraoliveira.ind.br/empreendimentos/lancamentos/1; https://www.construtoraoliveira.ind.br/empreendimentos/lancamentos/2; https://www.construtoraoliveira.ind.br/obras/publicas; https://www.construtoraoliveira.ind.br/premoldados,Oliveira Um,MARAVILHA,Santa Catarina,-26.76162395,-53.17481882
757,Oliveira Um - Maravilha,https://www.construtoraoliveira.ind.br/,painel de madeira pinus,NOT_FOUND,"Não foi possível encontrar informações sobre o trabalho com madeira ou painéis de pinus após explorar as seções 'EMPREENDIMENTOS', 'OBRAS PÚBLICAS E CORPORATIVAS' e 'PRÉ-MOLDADOS'.",unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhuma informação sobre materiais foi encontrada.,0,0,0,2026-01-15T14:06:06.298451+00:00,https://www.construtoraoliveira.ind.br/; https://www.construtoraoliveira.ind.br/empreendimentos/lancamentos/1; https://www.construtoraoliveira.ind.br/empreendimentos/lancamentos/2; https://www.construtoraoliveira.ind.br/obras/publicas; https://www.construtoraoliveira.ind.br/premoldados,Oliveira Um,MARAVILHA,Santa Catarina,-26.76162395,-53.17481882
758,Oliveira Um - Maravilha,https://www.construtoraoliveira.ind.br/,painel de madeira pinus,NOT_FOUND,"Não foi possível encontrar informações sobre o trabalho com madeira ou painéis de pinus após explorar as seções 'EMPREENDIMENTOS', 'OBRAS PÚBLICAS E CORPORATIVAS' e 'PRÉ-MOLDADOS'.",unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhuma informação sobre materiais foi encontrada.,0,0,0,2026-01-15T14:06:06.298451+00:00,https://www.construtoraoliveira.ind.br/; https://www.construtoraoliveira.ind.br/empreendimentos/lancamentos/1; https://www.construtoraoliveira.ind.br/empreendimentos/lancamentos/2; https://www.construtoraoliveira.ind.br/obras/publicas; https://www.construtoraoliveira.ind.br/premoldados,Oliveira Um,MARAVILHA,Santa Catarina,-26.76162395,-53.17481882
759,Oliveira Um - Maravilha,https://www.construtoraoliveira.ind.br/,painel de madeira pinus,NOT_FOUND,"Não foi possível encontrar informações sobre o trabalho com madeira ou painéis de pinus após explorar as seções 'EMPREENDIMENTOS', 'OBRAS PÚBLICAS E CORPORATIVAS' e 'PRÉ-MOLDADOS'.",unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhuma informação sobre materiais foi encontrada.,0,0,0,2026-01-15T14:06:06.298451+00:00,https://www.construtoraoliveira.ind.br/; https://www.construtoraoliveira.ind.br/empreendimentos/lancamentos/1; https://www.construtoraoliveira.ind.br/empreendimentos/lancamentos/2; https://www.construtoraoliveira.ind.br/obras/publicas; https://www.construtoraoliveira.ind.br/premoldados,Oliveira Um,MARAVILHA,Santa Catarina,-26.76162395,-53.17481882
760,Oliveira Um - Maravilha,https://www.construtoraoliveira.ind.br/,painel de madeira pinus,NOT_FOUND,"Não foi possível encontrar informações sobre o trabalho com madeira ou painéis de pinus após explorar as seções 'EMPREENDIMENTOS', 'OBRAS PÚBLICAS E CORPORATIVAS' e 'PRÉ-MOLDADOS'.",unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhuma informação sobre materiais foi encontrada.,0,0,0,2026-01-15T14:06:06.298451+00:00,https://www.construtoraoliveira.ind.br/; https://www.construtoraoliveira.ind.br/empreendimentos/lancamentos/1; https://www.construtoraoliveira.ind.br/empreendimentos/lancamentos/2; https://www.construtoraoliveira.ind.br/obras/publicas; https://www.construtoraoliveira.ind.br/premoldados,Oliveira Um,MARAVILHA,Santa Catarina,-26.76162395,-53.17481882
761,Gatti Grupo - Cacador,https://gatti.eng.br/,painel de madeira pinus,ERROR,Não foi possível encontrar informações sobre madeira ou painéis de pinus no site. O site apresenta erros de redirecionamento para WhatsApp ou páginas vazias após múltiplas tentativas.,unknown,unknown,0,30,35,,Unknown,0,0,0,2026-01-15T14:06:42.259947+00:00,Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/,Gatti Grupo,CACADOR,Santa Catarina,-26.77534767,-51.01903476
762,Gatti Grupo - Cacador,https://gatti.eng.br/,painel de madeira pinus,ERROR,Não foi possível encontrar informações sobre madeira ou painéis de pinus no site. O site apresenta erros de redirecionamento para WhatsApp ou páginas vazias após múltiplas tentativas.,unknown,unknown,0,30,35,,Unknown,0,0,0,2026-01-15T14:06:42.259947+00:00,Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/,Gatti Grupo,CACADOR,Santa Catarina,-26.77534767,-51.01903476
763,Gatti Grupo - Cacador,https://gatti.eng.br/,painel de madeira pinus,ERROR,Não foi possível encontrar informações sobre madeira ou painéis de pinus no site. O site apresenta erros de redirecionamento para WhatsApp ou páginas vazias após múltiplas tentativas.,unknown,unknown,0,30,35,,Unknown,0,0,0,2026-01-15T14:06:42.259947+00:00,Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/,Gatti Grupo,CACADOR,Santa Catarina,-26.77534767,-51.01903476
764,Gatti Grupo - Cacador,https://gatti.eng.br/,painel de madeira pinus,ERROR,Não foi possível encontrar informações sobre madeira ou painéis de pinus no site. O site apresenta erros de redirecionamento para WhatsApp ou páginas vazias após múltiplas tentativas.,unknown,unknown,0,30,35,,Unknown,0,0,0,2026-01-15T14:06:42.259947+00:00,Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/,Gatti Grupo,CACADOR,Santa Catarina,-26.77534767,-51.01903476
765,Gatti Grupo - Cacador,https://gatti.eng.br/,painel de madeira pinus,ERROR,Não foi possível encontrar informações sobre madeira ou painéis de pinus no site. O site apresenta erros de redirecionamento para WhatsApp ou páginas vazias após múltiplas tentativas.,unknown,unknown,0,30,35,,Unknown,0,0,0,2026-01-15T14:06:42.259947+00:00,Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/,Gatti Grupo,CACADOR,Santa Catarina,-26.77534767,-51.01903476
766,Gatti Grupo - Cacador,https://gatti.eng.br/,painel de madeira pinus,ERROR,Não foi possível encontrar informações sobre madeira ou painéis de pinus no site. O site apresenta erros de redirecionamento para WhatsApp ou páginas vazias após múltiplas tentativas.,unknown,unknown,0,30,35,,Unknown,0,0,0,2026-01-15T14:06:42.259947+00:00,Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/,Gatti Grupo,CACADOR,Santa Catarina,-26.77534767,-51.01903476
767,Gatti Grupo - Cacador,https://gatti.eng.br/,painel de madeira pinus,ERROR,Não foi possível encontrar informações sobre madeira ou painéis de pinus no site. O site apresenta erros de redirecionamento para WhatsApp ou páginas vazias após múltiplas tentativas.,unknown,unknown,0,30,35,,Unknown,0,0,0,2026-01-15T14:06:42.259947+00:00,Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated back; Navigated to https://gatti.eng.br/; Scrolled down 0.5 pages; Clicked 'Saiba Mais' under 'Materiais de construção' - redirected to WhatsApp; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/; Navigated to https://gatti.eng.br/,Gatti Grupo,CACADOR,Santa Catarina,-26.77534767,-51.01903476
768,Ceraca - Cooperativa De Infra-Estrutura E Desenv. Vale Do Araca - Saudades,https://ceraca.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre painéis de madeira ou madeira de pinus nos negócios listados no site. As tentativas de acessar as seções relevantes falharam devido à indisponibilidade dos elementos.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhuma informação sobre materiais foi encontrada.,0,0,0,2026-01-15T14:07:35.115683+00:00,Navigated to https://ceraca.com.br/; Accepted cookies; Clicked 'Negócios'; Clicked 'Comércio e Serviços'; Scrolled down; Navigated back; Attempted to click 'Distribuição de Energia' (failed); Attempted to click 'Soluções em Energia' (failed); Scrolled down; Scrolled down; Closed modal; Scrolled to text 'Construções'; Attempted to click 'Construções' (failed); Scrolled down; Attempted to click 'Construções' (failed),Ceraca - Cooperativa De Infra-Estrutura E Desenv. Vale Do Araca,SAUDADES,Santa Catarina,-26.91975695,-52.99556973
769,Ceraca - Cooperativa De Infra-Estrutura E Desenv. Vale Do Araca - Saudades,https://ceraca.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre painéis de madeira ou madeira de pinus nos negócios listados no site. As tentativas de acessar as seções relevantes falharam devido à indisponibilidade dos elementos.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhuma informação sobre materiais foi encontrada.,0,0,0,2026-01-15T14:07:35.115683+00:00,Navigated to https://ceraca.com.br/; Accepted cookies; Clicked 'Negócios'; Clicked 'Comércio e Serviços'; Scrolled down; Navigated back; Attempted to click 'Distribuição de Energia' (failed); Attempted to click 'Soluções em Energia' (failed); Scrolled down; Scrolled down; Closed modal; Scrolled to text 'Construções'; Attempted to click 'Construções' (failed); Scrolled down; Attempted to click 'Construções' (failed),Ceraca - Cooperativa De Infra-Estrutura E Desenv. Vale Do Araca,SAUDADES,Santa Catarina,-26.91975695,-52.99556973
770,Zortea Cia Ltda - Campos Novos,https://zortea.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre o trabalho com madeira ou painéis de madeira pinus no portfólio da empresa. A análise se baseou no conteúdo extraído da página.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhum material específico de madeira ou painel de pinus foi identificado.,0,0,0,2026-01-15T14:08:30.566581+00:00,Navigated to https://zortea.com.br/; Clicked on 'Portfólio'; Scrolled down the page; Extracted page content,Zortea Cia Ltda,CAMPOS NOVOS,Santa Catarina,-27.39905298,-51.22367299
771,Zortea Cia Ltda - Campos Novos,https://zortea.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre o trabalho com madeira ou painéis de madeira pinus no portfólio da empresa. A análise se baseou no conteúdo extraído da página.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhum material específico de madeira ou painel de pinus foi identificado.,0,0,0,2026-01-15T14:08:30.566581+00:00,Navigated to https://zortea.com.br/; Clicked on 'Portfólio'; Scrolled down the page; Extracted page content,Zortea Cia Ltda,CAMPOS NOVOS,Santa Catarina,-27.39905298,-51.22367299
772,Zortea Cia Ltda - Campos Novos,https://zortea.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre o trabalho com madeira ou painéis de madeira pinus no portfólio da empresa. A análise se baseou no conteúdo extraído da página.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhum material específico de madeira ou painel de pinus foi identificado.,0,0,0,2026-01-15T14:08:30.566581+00:00,Navigated to https://zortea.com.br/; Clicked on 'Portfólio'; Scrolled down the page; Extracted page content,Zortea Cia Ltda,CAMPOS NOVOS,Santa Catarina,-27.39905298,-51.22367299
773,Zortea Cia Ltda - Campos Novos,https://zortea.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre o trabalho com madeira ou painéis de madeira pinus no portfólio da empresa. A análise se baseou no conteúdo extraído da página.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhum material específico de madeira ou painel de pinus foi identificado.,0,0,0,2026-01-15T14:08:30.566581+00:00,Navigated to https://zortea.com.br/; Clicked on 'Portfólio'; Scrolled down the page; Extracted page content,Zortea Cia Ltda,CAMPOS NOVOS,Santa Catarina,-27.39905298,-51.22367299
774,Zortea Cia Ltda - Campos Novos,https://zortea.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre o trabalho com madeira ou painéis de madeira pinus no portfólio da empresa. A análise se baseou no conteúdo extraído da página.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhum material específico de madeira ou painel de pinus foi identificado.,0,0,0,2026-01-15T14:08:30.566581+00:00,Navigated to https://zortea.com.br/; Clicked on 'Portfólio'; Scrolled down the page; Extracted page content,Zortea Cia Ltda,CAMPOS NOVOS,Santa Catarina,-27.39905298,-51.22367299
775,Dna Construtora E Incorporadora Ltda - Presidente Getulio,https://dnaconstrutora.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o uso de madeira ou painéis de pinus no site da empresa após navegação e rolagem extensivas.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Não foram encontrados detalhes sobre os materiais utilizados pela construtora.,0,0,0,2026-01-15T14:11:14.656854+00:00,Navigated to https://dnaconstrutora.com.br/; Accepted cookies.; Visited 'About Us' page.; Scrolled homepage multiple times.; Examined footer content.; Clicked on 'SITE PARA IMOBILIARIA' which led to an irrelevant page.; Navigated back to the homepage.; Searched for 'Projects' or 'Empreendimentos' sections.,Dna Construtora E Incorporadora Ltda,PRESIDENTE GETULIO,Santa Catarina,-27.04140824,-49.62208617
776,Dna Construtora E Incorporadora Ltda - Presidente Getulio,https://dnaconstrutora.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o uso de madeira ou painéis de pinus no site da empresa após navegação e rolagem extensivas.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Não foram encontrados detalhes sobre os materiais utilizados pela construtora.,0,0,0,2026-01-15T14:11:14.656854+00:00,Navigated to https://dnaconstrutora.com.br/; Accepted cookies.; Visited 'About Us' page.; Scrolled homepage multiple times.; Examined footer content.; Clicked on 'SITE PARA IMOBILIARIA' which led to an irrelevant page.; Navigated back to the homepage.; Searched for 'Projects' or 'Empreendimentos' sections.,Dna Construtora E Incorporadora Ltda,PRESIDENTE GETULIO,Santa Catarina,-27.04140824,-49.62208617
777,Dna Construtora E Incorporadora Ltda - Presidente Getulio,https://dnaconstrutora.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o uso de madeira ou painéis de pinus no site da empresa após navegação e rolagem extensivas.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Não foram encontrados detalhes sobre os materiais utilizados pela construtora.,0,0,0,2026-01-15T14:11:14.656854+00:00,Navigated to https://dnaconstrutora.com.br/; Accepted cookies.; Visited 'About Us' page.; Scrolled homepage multiple times.; Examined footer content.; Clicked on 'SITE PARA IMOBILIARIA' which led to an irrelevant page.; Navigated back to the homepage.; Searched for 'Projects' or 'Empreendimentos' sections.,Dna Construtora E Incorporadora Ltda,PRESIDENTE GETULIO,Santa Catarina,-27.04140824,-49.62208617
778,Dna Construtora E Incorporadora Ltda - Presidente Getulio,https://dnaconstrutora.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o uso de madeira ou painéis de pinus no site da empresa após navegação e rolagem extensivas.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Não foram encontrados detalhes sobre os materiais utilizados pela construtora.,0,0,0,2026-01-15T14:11:14.656854+00:00,Navigated to https://dnaconstrutora.com.br/; Accepted cookies.; Visited 'About Us' page.; Scrolled homepage multiple times.; Examined footer content.; Clicked on 'SITE PARA IMOBILIARIA' which led to an irrelevant page.; Navigated back to the homepage.; Searched for 'Projects' or 'Empreendimentos' sections.,Dna Construtora E Incorporadora Ltda,PRESIDENTE GETULIO,Santa Catarina,-27.04140824,-49.62208617
